Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
124136-89612,WR,Michael,Michael Wilson,Wilson,9.8999997652494,13,7000,ARI@HOU,ARI,HOU,,,,,,WR/FLEX
124136-72297,RB,Rico,Rico Dowdle,Dowdle,13.676923311673677,13,7000,CAR@NO,CAR,NO,,,,,,RB/FLEX
124136-174215,RB,Omarion,Omarion Hampton,Hampton,13.949999491373697,6,6900,LAC@KC,LAC,KC,,,,,,RB/FLEX
124136-129471,QB,C.J.,C.J. Stroud,Stroud,15.163999938964844,10,6900,ARI@HOU,HOU,ARI,,,,,,QB
124136-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,11.776923546424278,13,6900,CAR@NO,CAR,NO,,,,,,WR/FLEX
124136-128633,RB,Kimani,Kimani Vidal,Vidal,11.1,10,6800,LAC@KC,LAC,KC,,,,,,RB/FLEX
124136-56018,WR,Deebo,Deebo Samuel Sr.,Samuel Sr.,10.666666666666666,12,6800,WAS@NYG,WAS,NYG,Q,Illness,,,,WR/FLEX
124136-119606,QB,Bryce,Bryce Young,Young,14.548333485921225,12,6800,CAR@NO,CAR,NO,,,,,,QB
124136-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,10.415384145883413,13,6700,BUF@NE,NE,BUF,,,,,,RB/FLEX
124136-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,10.54000015258789,10,6700,ARI@HOU,ARI,HOU,O,Heel,,,,WR/FLEX
124136-29358,QB,Marcus,Marcus Mariota,Mariota,14.257499694824219,8,6700,WAS@NYG,WAS,NYG,,,,,,QB
124136-120033,WR,Rome,Rome Odunze,Odunze,10.841667175292969,12,6600,CLE@CHI,CHI,CLE,Q,Foot,,,,WR/FLEX
124136-184183,QB,Shedeur,Shedeur Sanders,Sanders,15.4399995803833,4,6600,CLE@CHI,CLE,CHI,,,,,,QB
124136-110484,RB,RJ,RJ Harvey,Harvey,10.200000469501202,13,6600,GB@DEN,DEN,GB,,,,,,RB/FLEX
124136-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.743333180745443,6,6500,NYJ@JAC,NYJ,JAC,O,Groin,,,,QB
124136-138774,RB,Woody,Woody Marks,Marks,8.846153846153847,13,6500,ARI@HOU,HOU,ARI,,,,,,RB/FLEX
124136-7968,QB,Philip,Philip Rivers,Rivers,,0,6500,IND@SEA,IND,SEA,,,,,,QB
124136-169776,WR,Christian,Christian Watson,Watson,12.571428571428571,7,6500,GB@DEN,GB,DEN,,,,,,WR/FLEX
124136-154450,QB,Riley,Riley Leonard,Leonard,5.699999809265137,2,6500,IND@SEA,IND,SEA,,,,,,QB
124136-39793,TE,George,George Kittle,Kittle,10.975000381469727,8,6500,TEN@SF,SF,TEN,,,,,,TE/FLEX
124136-45229,RB,Kareem,Kareem Hunt,Hunt,9.83846165583684,13,6400,LAC@KC,KC,LAC,,,,,,RB/FLEX
124136-25079,WR,Stefon,Stefon Diggs,Diggs,9.961538461538462,13,6400,BUF@NE,NE,BUF,,,,,,WR/FLEX
124136-89628,QB,Davis,Davis Mills,Mills,13.391999816894531,5,6400,ARI@HOU,HOU,ARI,,,,,,QB
124136-26483,QB,Geno,Geno Smith,Smith,13.055384709284855,13,6400,LV@PHI,LV,PHI,O,Shoulder,,,,QB
124136-111631,WR,Jameson,Jameson Williams,Williams,11.453845684344952,13,6300,DET@LAR,DET,LAR,,,,,,WR/FLEX
124136-167031,RB,Ashton,Ashton Jeanty,Jeanty,12.607691838191105,13,6300,LV@PHI,LV,PHI,,,,,,RB/FLEX
124136-168356,QB,Cam,Cam Ward,Ward,10.33999985914964,13,6300,TEN@SF,TEN,SF,,,,,,QB
124136-119641,QB,Brady,Brady Cook,Cook,4.519999980926514,1,6300,NYJ@JAC,NYJ,JAC,,,,,,QB
124136-104576,QB,Sam,Sam Howell,Howell,0.07999999821186066,2,6200,LV@PHI,PHI,LV,,,,,,QB
124136-61593,WR,Jauan,Jauan Jennings,Jennings,8.754545731977982,11,6200,TEN@SF,SF,TEN,,,,,,WR/FLEX
124136-149696,QB,Trey,Trey Lance,Lance,1.7333332697550456,3,6200,LAC@KC,LAC,KC,,,,,,QB
124136-33076,TE,Travis,Travis Kelce,Kelce,10.36923100398137,13,6200,LAC@KC,KC,LAC,,,,,,TE/FLEX
124136-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,2,6200,LAC@KC,KC,LAC,,,,,,QB
124136-92020,QB,Kenny,Kenny Pickett,Pickett,2.2666667302449546,3,6200,LV@PHI,LV,PHI,,,,,,QB
124136-103342,RB,Kenneth,Kenneth Walker III,Walker III,10.084615854116587,13,6200,IND@SEA,SEA,IND,,,,,,RB/FLEX
124136-57403,WR,Courtland,Courtland Sutton,Sutton,10.792307927058292,13,6100,GB@DEN,DEN,GB,,,,,,WR/FLEX
124136-63634,WR,Jakobi,Jakobi Meyers,Meyers,9.191666920979818,12,6100,NYJ@JAC,JAC,NYJ,,,,,,WR/FLEX
124136-103698,QB,Dillon,Dillon Gabriel,Gabriel,8.008889092339409,9,6100,CLE@CHI,CLE,CHI,,,,,,QB
124136-154971,RB,Devin,Devin Neal,Neal,5.224999904632568,8,6100,CAR@NO,NO,CAR,,,,,,RB/FLEX
124136-90584,QB,Mac,Mac Jones,Jones,14.533999633789062,10,6100,TEN@SF,SF,TEN,,,,,,QB
124136-63519,QB,Daniel,Daniel Jones,Jones,18.495384803185097,13,6000,IND@SEA,IND,SEA,IR,Achilles,,,,QB
124136-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,LV@PHI,PHI,LV,,,,,,QB
124136-145558,TE,Dalton,Dalton Kincaid,Kincaid,11.266666836208767,9,6000,BUF@NE,BUF,NE,,,,,,TE/FLEX
124136-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,ARI@HOU,HOU,ARI,,,,,,QB
124136-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,BAL@CIN,CIN,BAL,,,,,,QB
124136-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,8.45999984741211,10,6000,NYJ@JAC,JAC,NYJ,,,,,,WR/FLEX
124136-93382,QB,Aidan,Aidan O'Connell,O'Connell,11.164444817437065,9,6000,LV@PHI,LV,PHI,,,,,,QB
124136-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,BUF@NE,BUF,NE,,,,,,QB
124136-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,TEN@SF,TEN,SF,IR,Shoulder,,,,QB
124136-158974,WR,Xavier,Xavier Worthy,Worthy,7.199999722567472,11,6000,LAC@KC,KC,LAC,,,,,,WR/FLEX
124136-24849,QB,Jameis,Jameis Winston,Winston,23.889999389648438,2,6000,WAS@NYG,NYG,WAS,,,,,,QB
124136-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,IND@SEA,IND,SEA,IR,Orbital,,,,QB
124136-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.3499999940395355,2,6000,DET@LAR,LAR,DET,,,,,,QB
124136-27986,QB,C.J.,C.J. Beathard,Beathard,,0,6000,DET@LAR,DET,LAR,,,,,,QB
124136-92560,QB,Sam,Sam Ehlinger,Ehlinger,0,1,6000,GB@DEN,DEN,GB,,,,,,QB
124136-70051,QB,Tyler,Tyler Huntley,Huntley,11.680000305175781,2,6000,BAL@CIN,BAL,CIN,,,,,,QB
124136-60840,QB,Jake,Jake Browning,Browning,11.34800033569336,5,6000,BAL@CIN,CIN,BAL,,,,,,QB
124136-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530273,2,6000,CLE@CHI,CHI,CLE,,,,,,QB
124136-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,DET@LAR,LAR,DET,,,,,,QB
124136-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,TEN@SF,TEN,SF,,,,,,QB
124136-91591,QB,Justin,Justin Fields,Fields,15.962222629123264,9,6000,NYJ@JAC,NYJ,JAC,O,Knee,,,,QB
124136-22994,QB,Case,Case Keenum,Keenum,,0,6000,CLE@CHI,CHI,CLE,,,,,,QB
124136-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,BUF@NE,NE,BUF,,,,,,QB
124136-22015,QB,Russell,Russell Wilson,Wilson,9.306666692097982,6,6000,WAS@NYG,NYG,WAS,,,,,,QB
124136-89607,QB,Tanner,Tanner McKee,McKee,-0.20000000298023224,1,6000,LV@PHI,PHI,LV,,,,,,QB
124136-60947,QB,Jarrett,Jarrett Stidham,Stidham,-0.10000000149011612,1,6000,GB@DEN,DEN,GB,,,,,,QB
124136-102933,QB,Kedon,Kedon Slovis,Slovis,-0.03999999910593033,2,6000,ARI@HOU,ARI,HOU,,,,,,QB
124136-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,BUF@NE,NE,BUF,,,,,,QB
124136-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,WAS@NYG,WAS,NYG,,,,,,QB
124136-30253,QB,Jeff,Jeff Driskel,Driskel,0,1,6000,ARI@HOU,ARI,HOU,,,,,,QB
124136-64051,QB,Drew,Drew Lock,Lock,0.033333333830038704,3,6000,IND@SEA,SEA,IND,,,,,,QB
124136-6714,QB,Joe,Joe Flacco,Flacco,16.113999938964845,10,6000,BAL@CIN,CIN,BAL,,,,,,QB
124136-29253,WR,Keenan,Keenan Allen,Allen,9.453846271221455,13,6000,LAC@KC,LAC,KC,,,,,,WR/FLEX
124136-208467,QB,Cam,Cam Miller,Miller,,0,6000,LV@PHI,LV,PHI,,,,,,QB
124136-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,CAR@NO,CAR,NO,,,,,,QB
124136-41562,QB,Nick,Nick Mullens,Mullens,-0.14000000059604645,2,6000,NYJ@JAC,JAC,NYJ,,,,,,QB
124136-87691,QB,Malik,Malik Willis,Willis,3.2100000381469727,2,6000,GB@DEN,GB,DEN,,,,,,QB
124136-44715,QB,Cooper,Cooper Rush,Rush,1.4299999475479126,4,6000,BAL@CIN,BAL,CIN,,,,,,QB
124136-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,LAC@KC,KC,LAC,,,,,,QB
124136-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,GB@DEN,GB,DEN,,,,,,QB
124136-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,CLE@CHI,CLE,CHI,,,,,,QB
124136-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.753333330154419,3,6000,BUF@NE,BUF,NE,,,,,,QB
124136-144102,RB,Kyle,Kyle Monangai,Monangai,9.076923076923077,13,6000,CLE@CHI,CHI,CLE,,,,,,RB/FLEX
124136-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,IND@SEA,IND,SEA,,,,,,QB
124136-137967,RB,Blake,Blake Corum,Corum,6.638461773212139,13,6000,DET@LAR,LAR,DET,,,,,,RB/FLEX
124136-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,CAR@NO,NO,CAR,,,,,,QB
124136-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,TEN@SF,TEN,SF,,,,,,QB
124136-92975,QB,Malik,Malik Cunningham,Cunningham,0.10000000149011612,1,6000,DET@LAR,DET,LAR,,,,,,QB
124136-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6000,WAS@NYG,WAS,NYG,,,,,,QB
124136-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,IND@SEA,SEA,IND,,,,,,QB
124136-90981,QB,Adrian,Adrian Martinez,Martinez,-0.10000000149011612,1,6000,NYJ@JAC,NYJ,JAC,,,,,,QB
124136-53095,QB,Kyle,Kyle Allen,Allen,-0.15000000596046448,2,6000,DET@LAR,DET,LAR,,,,,,QB
124136-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,NYJ@JAC,JAC,NYJ,,,,,,QB
124136-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6000,CAR@NO,CAR,NO,,,,,,QB
124136-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6000,CAR@NO,NO,CAR,,,,,,QB
124136-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LAC@KC,LAC,KC,,,,,,QB
124136-63484,QB,Kyler,Kyler Murray,Murray,16.155999755859376,5,6000,ARI@HOU,ARI,HOU,IR,Foot,,,,QB
124136-63759,RB,Tony,Tony Pollard,Pollard,9.684615501990685,13,5900,TEN@SF,TEN,SF,,,,,,RB/FLEX
124136-86312,WR,Alec,Alec Pierce,Pierce,10.081818320534445,11,5900,IND@SEA,IND,SEA,,,,,,WR/FLEX
124136-137530,TE,Tyler,Tyler Warren,Warren,10.053845919095552,13,5900,IND@SEA,IND,SEA,,,,,,TE/FLEX
124136-89455,WR,Jayden,Jayden Reed,Reed,9.649999618530273,2,5900,GB@DEN,GB,DEN,,,,,,WR/FLEX
124136-87467,RB,Chuba,Chuba Hubbard,Hubbard,8.9272724498402,11,5900,CAR@NO,CAR,NO,,,,,,RB/FLEX
124136-91598,RB,D'Andre,D'Andre Swift,Swift,13.691666920979818,12,5900,CLE@CHI,CHI,CLE,,,,,,RB/FLEX
124136-86518,WR,Khalil,Khalil Shakir,Shakir,8.653846153846153,13,5900,BUF@NE,BUF,NE,,,,,,WR/FLEX
124136-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,11.646153376652645,13,5900,IND@SEA,IND,SEA,,,,,,WR/FLEX
124136-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,11.038461538461538,13,5800,WAS@NYG,NYG,WAS,,,,,,WR/FLEX
124136-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,7.336363358931108,11,5800,WAS@NYG,NYG,WAS,,,,,,RB/FLEX
124136-151903,WR,Troy,Troy Franklin,Franklin,8.807692307692308,13,5800,GB@DEN,DEN,GB,,,,,,WR/FLEX
124136-73273,RB,David,David Montgomery,Montgomery,10.486154409555288,13,5800,DET@LAR,DET,LAR,,,,,,RB/FLEX
124136-63043,WR,DJ,DJ Moore,Moore,7.8523078331580525,13,5800,CLE@CHI,CHI,CLE,,,,,,WR/FLEX
124136-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,7.872727134011009,11,5800,LAC@KC,LAC,KC,,,,,,TE/FLEX
124136-120639,WR,Quentin,Quentin Johnston,Johnston,10.454545454545455,11,5800,LAC@KC,LAC,KC,Q,Groin,,,,WR/FLEX
124136-201547,WR,Jalen,Jalen Coker,Coker,5.628571646554129,7,5800,CAR@NO,CAR,NO,,,,,,WR/FLEX
124136-147315,WR,Jayden,Jayden Higgins,Higgins,6.215384850135217,13,5800,ARI@HOU,HOU,ARI,,,,,,WR/FLEX
124136-103376,RB,Zach,Zach Charbonnet,Charbonnet,9.208333333333334,12,5800,IND@SEA,SEA,IND,,,,,,RB/FLEX
124136-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,6.229999923706055,10,5700,WAS@NYG,WAS,NYG,Q,Groin,,,,RB/FLEX
124136-42104,RB,Alvin,Alvin Kamara,Kamara,7.654545177112926,11,5700,CAR@NO,NO,CAR,O,Knee - mcl,,,,RB/FLEX
124136-94370,WR,Romeo,Romeo Doubs,Doubs,8.36153822678786,13,5700,GB@DEN,GB,DEN,,,,,,WR/FLEX
124136-166092,WR,Luther,Luther Burden III,Burden III,5.516666412353516,12,5700,CLE@CHI,CHI,CLE,,,,,,WR/FLEX
124136-151789,WR,Adonai,Adonai Mitchell,Mitchell,4.208333333333333,12,5700,NYJ@JAC,NYJ,JAC,,,,,,WR/FLEX
124136-102796,WR,Ricky,Ricky Pearsall,Pearsall,7.571428571428571,7,5700,TEN@SF,SF,TEN,,,,,,WR/FLEX
124136-60858,WR,Christian,Christian Kirk,Kirk,4.675000190734863,8,5700,ARI@HOU,HOU,ARI,,,,,,WR/FLEX
124136-90561,WR,Jerry,Jerry Jeudy,Jeudy,6.0538459190955525,13,5700,CLE@CHI,CLE,CHI,,,,,,WR/FLEX
124136-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,9.030769348144531,13,5700,CLE@CHI,CLE,CHI,,,,,,TE/FLEX
124136-119653,WR,Kayshon,Kayshon Boutte,Boutte,9.236363497647373,11,5700,BUF@NE,NE,BUF,,,,,,WR/FLEX
124136-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,7.780000305175781,10,5700,BUF@NE,NE,BUF,,,,,,RB/FLEX
124136-103511,WR,Devaughn,Devaughn Vele,Vele,5.550000190734863,8,5600,CAR@NO,NO,CAR,,,,,,WR/FLEX
124136-83074,TE,Dallas,Dallas Goedert,Goedert,9.758333206176758,12,5600,LV@PHI,PHI,LV,,,,,,TE/FLEX
124136-102696,WR,John,John Metchie III,Metchie III,4.5,9,5600,NYJ@JAC,NYJ,JAC,,,,,,WR/FLEX
124136-170287,WR,Rashid,Rashid Shaheed,Shaheed,7.814285823277065,14,5600,IND@SEA,SEA,IND,,,,,,WR/FLEX
124136-63819,WR,Darius,Darius Slayton,Slayton,5.970000076293945,10,5600,WAS@NYG,NYG,WAS,,,,,,WR/FLEX
124136-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.2,10,5600,LAC@KC,KC,LAC,,,,,,RB/FLEX
124136-25267,WR,Mack,Mack Hollins,Hollins,6.408333460489909,12,5600,BUF@NE,NE,BUF,,,,,,WR/FLEX
124136-103252,RB,Zonovan,Zonovan Knight,Knight,7.4636362249201,11,5600,ARI@HOU,ARI,HOU,,,,,,RB/FLEX
124136-70603,RB,Devin,Devin Singletary,Singletary,5.169230534480168,13,5600,WAS@NYG,NYG,WAS,,,,,,RB/FLEX
124136-129112,WR,Chimere,Chimere Dike,Dike,5.784615149864783,13,5500,TEN@SF,TEN,SF,,,,,,WR/FLEX
124136-103587,TE,Brenton,Brenton Strange,Strange,7.300000190734863,8,5500,NYJ@JAC,JAC,NYJ,,,,,,TE/FLEX
124136-129305,WR,Josh,Josh Downs,Downs,6.441666920979817,12,5500,IND@SEA,IND,SEA,,,,,,WR/FLEX
124136-53562,RB,Nick,Nick Chubb,Chubb,5.923076923076923,13,5500,ARI@HOU,HOU,ARI,Q,Ribs,,,,RB/FLEX
124136-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,6.86923100398137,13,5500,WAS@NYG,WAS,NYG,,,,,,RB/FLEX
124136-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,5500,ARI@HOU,ARI,HOU,IR,Knee - meniscus,,,,RB/FLEX
124136-79970,WR,Cooper,Cooper Kupp,Kupp,6.358333587646484,12,5400,IND@SEA,SEA,IND,,,,,,WR/FLEX
124136-103619,WR,Tre,Tre Tucker,Tucker,9,13,5400,LV@PHI,LV,PHI,,,,,,WR/FLEX
124136-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,3.553846212533804,13,5400,BAL@CIN,BAL,CIN,,,,,,WR/FLEX
124136-114198,WR,Xavier,Xavier Legette,Legette,5.51818188753995,11,5400,CAR@NO,CAR,NO,,,,,,WR/FLEX
124136-86687,WR,Hollywood,Hollywood Brown,Brown,7.723077040452224,13,5400,LAC@KC,KC,LAC,O,Personal,,,,WR/FLEX
124136-128693,RB,Tank,Tank Bigsby,Bigsby,1.9454545107754795,11,5400,LV@PHI,PHI,LV,,,,,,RB/FLEX
124136-55042,TE,Dalton,Dalton Schultz,Schultz,7.261538578913762,13,5400,ARI@HOU,HOU,ARI,,,,,,TE/FLEX
124136-40845,TE,Hunter,Hunter Henry,Henry,8.961538461538462,13,5400,BUF@NE,NE,BUF,,,,,,TE/FLEX
124136-152520,RB,Will,Will Shipley,Shipley,1.1699999809265136,10,5400,LV@PHI,PHI,LV,,,,,,RB/FLEX
124136-166916,WR,Matthew,Matthew Golden,Golden,4.509999847412109,10,5300,GB@DEN,GB,DEN,,,,,,WR/FLEX
124136-52436,TE,Mark,Mark Andrews,Andrews,7.1999998826247,13,5300,BAL@CIN,BAL,CIN,,,,,,TE/FLEX
124136-64808,TE,Juwan,Juwan Johnson,Johnson,8.184615501990685,13,5300,CAR@NO,NO,CAR,,,,,,TE/FLEX
124136-27050,WR,Tyler,Tyler Lockett,Lockett,3.007692190317007,13,5300,LV@PHI,LV,PHI,,,,,,WR/FLEX
124136-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,3.861538520226112,13,5300,TEN@SF,SF,TEN,,,,,,RB/FLEX
124136-129546,WR,Tre',Tre' Harris,Harris,2.8999999364217124,12,5300,LAC@KC,LAC,KC,,,,,,WR/FLEX
124136-172861,WR,Elic,Elic Ayomanor,Ayomanor,5.691666920979817,12,5300,TEN@SF,TEN,SF,,,,,,WR/FLEX
124136-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.115384615384615,13,5300,NYJ@JAC,JAC,NYJ,,,,,,RB/FLEX
124136-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,5.6299999237060545,10,5300,GB@DEN,GB,DEN,,,,,,WR/FLEX
124136-155551,WR,Pat,Pat Bryant,Bryant,4.75,10,5300,GB@DEN,DEN,GB,O,Hamstring,,,,WR/FLEX
124136-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,5.083333333333333,12,5300,CLE@CHI,CHI,CLE,,,,,,WR/FLEX
