Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
123506-6894,QB,Aaron,Aaron Rodgers,Rodgers,15.236000061035156,10,7000,BUF@PIT,PIT,BUF,Q,Wrist,,,,QB
123506-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,13.33818192915483,11,6900,NO@MIA,MIA,NO,,,,,,QB
123506-29253,WR,Keenan,Keenan Allen,Allen,10.381817904385654,11,6900,LV@LAC,LAC,LV,,,,,,WR/FLEX
123506-119606,QB,Bryce,Bryce Young,Young,14.177999877929688,10,6900,LAR@CAR,CAR,LAR,,,,,,QB
123506-103342,RB,Kenneth,Kenneth Walker III,Walker III,10.809091047807174,11,6900,MIN@SEA,SEA,MIN,,,,,,RB/FLEX
123506-129471,QB,C.J.,C.J. Stroud,Stroud,16.122499465942383,8,6800,HOU@IND,HOU,IND,Q,Concussion,,,,QB
123506-22038,QB,Kirk,Kirk Cousins,Cousins,6.465000152587891,4,6800,ATL@NYJ,ATL,NYJ,,,,,,QB
123506-89628,QB,Davis,Davis Mills,Mills,13.391999816894531,5,6800,HOU@IND,HOU,IND,,,,,,QB
123506-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,11.98181845925071,11,6800,LAR@CAR,CAR,LAR,,,,,,WR/FLEX
123506-137059,RB,Sean,Sean Tucker,Tucker,6.190908952192827,11,6800,ARI@TB,TB,ARI,,,,,,RB/FLEX
123506-39793,TE,George,George Kittle,Kittle,11.383333841959635,6,6800,SF@CLE,SF,CLE,,,,,,TE/FLEX
123506-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.984999656677246,4,6700,ATL@NYJ,NYJ,ATL,,,,,,QB
123506-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,10.61111111111111,9,6700,ARI@TB,ARI,TB,Q,Illness,,,,WR/FLEX
123506-128633,RB,Kimani,Kimani Vidal,Vidal,9.612500190734863,8,6700,LV@LAC,LAC,LV,,,,,,RB/FLEX
123506-26483,QB,Geno,Geno Smith,Smith,13.425453879616477,11,6700,LV@LAC,LV,LAC,,,,,,QB
123506-174215,RB,Omarion,Omarion Hampton,Hampton,14,5,6600,LV@LAC,LAC,LV,IR,Ankle,,,,RB/FLEX
123506-61593,WR,Jauan,Jauan Jennings,Jennings,7.9777781168619795,9,6600,SF@CLE,SF,CLE,,,,,,WR/FLEX
123506-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,8.824999809265137,8,6500,JAC@TEN,JAC,TEN,Q,Ankle,,,,WR/FLEX
123506-88431,QB,Tyler,Tyler Shough,Shough,8.691999816894532,5,6500,NO@MIA,NO,MIA,,,,,,QB
123506-53729,QB,Mason,Mason Rudolph,Rudolph,4.5,4,6500,BUF@PIT,PIT,BUF,,,,,,QB
123506-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,8.928571428571429,7,6500,MIN@SEA,MIN,SEA,,,,,,RB/FLEX
123506-152575,QB,J.J.,J.J. McCarthy,McCarthy,12.526667277018229,6,6500,MIN@SEA,MIN,SEA,Q,Concussion,,,,QB
123506-69777,WR,Darnell,Darnell Mooney,Mooney,5.033333248562283,9,6400,ATL@NYJ,ATL,NYJ,,,,,,WR/FLEX
123506-103698,QB,Dillon,Dillon Gabriel,Gabriel,9.010000228881836,8,6400,SF@CLE,CLE,SF,,,,,,QB
123506-168356,QB,Cam,Cam Ward,Ward,10.545454545454545,11,6400,JAC@TEN,TEN,JAC,,,,,,QB
123506-138774,RB,Woody,Woody Marks,Marks,8.472726995294744,11,6400,HOU@IND,HOU,IND,,,,,,RB/FLEX
123506-184183,QB,Shedeur,Shedeur Sanders,Sanders,6.869999885559082,2,6400,SF@CLE,CLE,SF,,,,,,QB
123506-137530,TE,Tyler,Tyler Warren,Warren,10.754545731977982,11,6300,HOU@IND,IND,HOU,,,,,,TE/FLEX
123506-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.30000001192092896,1,6300,LAR@CAR,LAR,CAR,,,,,,QB
123506-91591,QB,Justin,Justin Fields,Fields,15.962222629123264,9,6300,ATL@NYJ,NYJ,ATL,,,,,,QB
123506-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,0.9600000381469727,3,6300,ARI@TB,TB,ARI,,,,,,QB
123506-86518,WR,Khalil,Khalil Shakir,Shakir,9.354545593261719,11,6300,BUF@PIT,BUF,PIT,,,,,,WR/FLEX
123506-103376,RB,Zach,Zach Charbonnet,Charbonnet,9.169999694824218,10,6300,MIN@SEA,SEA,MIN,,,,,,RB/FLEX
123506-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,12.472726995294744,11,6200,HOU@IND,IND,HOU,,,,,,WR/FLEX
123506-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,9.636363636363637,11,6200,BUF@PIT,PIT,BUF,,,,,,RB/FLEX
123506-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6200,LAR@CAR,CAR,LAR,,,,,,QB
123506-42104,RB,Alvin,Alvin Kamara,Kamara,7.654545177112926,11,6100,NO@MIA,NO,MIA,Q,Knee,,,,RB/FLEX
123506-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.919999694824218,10,6100,JAC@TEN,JAC,TEN,,,,,,WR/FLEX
123506-129210,WR,Jordan,Jordan Addison,Addison,10.100000381469727,8,6100,MIN@SEA,MIN,SEA,,,,,,WR/FLEX
123506-86081,QB,Emory,Emory Jones,Jones,,0,6000,ATL@NYJ,ATL,NYJ,IR,Concussion,,,,QB
123506-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,HOU@IND,HOU,IND,,,,,,QB
123506-160938,QB,Quinn,Quinn Ewers,Ewers,2.119999885559082,1,6000,NO@MIA,MIA,NO,,,,,,QB
123506-149696,QB,Trey,Trey Lance,Lance,2.2200000286102295,2,6000,LV@LAC,LAC,LV,,,,,,QB
123506-93382,QB,Aidan,Aidan O'Connell,O'Connell,11.164444817437065,9,6000,LV@LAC,LV,LAC,,,,,,QB
123506-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,BUF@PIT,BUF,PIT,,,,,,QB
123506-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,JAC@TEN,TEN,JAC,IR,Shoulder,,,,QB
123506-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,HOU@IND,IND,HOU,IR,Orbital,,,,QB
123506-90406,QB,Zach,Zach Wilson,Wilson,0.7900000214576721,2,6000,NO@MIA,MIA,NO,,,,,,QB
123506-120105,QB,Will,Will Howard,Howard,,0,6000,BUF@PIT,PIT,BUF,,,,,,QB
123506-103824,QB,Easton,Easton Stick,Stick,,0,6000,ATL@NYJ,ATL,NYJ,,,,,,QB
123506-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,ARI@TB,TB,ARI,,,,,,QB
123506-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,LAR@CAR,LAR,CAR,,,,,,QB
123506-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,JAC@TEN,TEN,JAC,,,,,,QB
123506-102933,QB,Kedon,Kedon Slovis,Slovis,-0.03999999910593033,2,6000,ARI@TB,ARI,TB,,,,,,QB
123506-30253,QB,Jeff,Jeff Driskel,Driskel,0,1,6000,ARI@TB,ARI,TB,,,,,,QB
123506-64051,QB,Drew,Drew Lock,Lock,0.05000000074505806,2,6000,MIN@SEA,SEA,MIN,,,,,,QB
123506-112191,QB,John Rhys,John Rhys Plumlee,Plumlee,,0,6000,BUF@PIT,PIT,BUF,,,,,,QB
123506-208467,QB,Cam,Cam Miller,Miller,,0,6000,LV@LAC,LV,LAC,,,,,,QB
123506-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,LAR@CAR,CAR,LAR,,,,,,QB
123506-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,JAC@TEN,JAC,TEN,,,,,,QB
123506-128624,WR,Tez,Tez Johnson,Johnson,7.1400001525878904,10,6000,ARI@TB,TB,ARI,,,,,,WR/FLEX
123506-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,BUF@PIT,PIT,BUF,IR,Hamstring,,,,QB
123506-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6000,MIN@SEA,MIN,SEA,IR,Shoulder,,,,QB
123506-69304,QB,Kyle,Kyle Trask,Trask,-0.05000000074505806,4,6000,ATL@NYJ,ATL,NYJ,,,,,,QB
123506-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,SF@CLE,CLE,SF,,,,,,QB
123506-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.03111097547743,9,6000,ATL@NYJ,ATL,NYJ,IR,Knee - acl,,,,QB
123506-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.753333330154419,3,6000,BUF@PIT,BUF,PIT,,,,,,QB
123506-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,HOU@IND,IND,HOU,,,,,,QB
123506-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,NO@MIA,NO,MIA,,,,,,QB
123506-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,JAC@TEN,TEN,JAC,,,,,,QB
123506-120639,WR,Quentin,Quentin Johnston,Johnston,11.48888905843099,9,6000,LV@LAC,LAC,LV,,,,,,WR/FLEX
123506-154450,QB,Riley,Riley Leonard,Leonard,0.10000000149011612,1,6000,HOU@IND,IND,HOU,,,,,,QB
123506-103252,RB,Zonovan,Zonovan Knight,Knight,6.877777947319879,9,6000,ARI@TB,ARI,TB,,,,,,RB/FLEX
123506-119641,QB,Brady,Brady Cook,Cook,,0,6000,ATL@NYJ,NYJ,ATL,,,,,,QB
123506-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,MIN@SEA,SEA,MIN,,,,,,QB
123506-90981,QB,Adrian,Adrian Martinez,Martinez,-0.10000000149011612,1,6000,SF@CLE,SF,CLE,,,,,,QB
123506-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@TEN,JAC,TEN,,,,,,QB
123506-92020,QB,Kenny,Kenny Pickett,Pickett,-0.8399999737739563,2,6000,LV@LAC,LV,LAC,,,,,,QB
123506-56192,QB,John,John Wolford,Wolford,,0,6000,MIN@SEA,MIN,SEA,,,,,,QB
123506-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6000,NO@MIA,NO,MIA,,,,,,QB
123506-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6000,MIN@SEA,MIN,SEA,,,,,,QB
123506-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LV@LAC,LAC,LV,,,,,,QB
123506-63484,QB,Kyler,Kyler Murray,Murray,16.155999755859376,5,6000,ARI@TB,ARI,TB,IR,Foot,,,,QB
123506-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,3.366666793823242,3,5900,ARI@TB,TB,ARI,,,,,,WR/FLEX
123506-154971,RB,Devin,Devin Neal,Neal,3.0833333333333335,6,5900,NO@MIA,NO,MIA,,,,,,RB/FLEX
123506-102796,WR,Ricky,Ricky Pearsall,Pearsall,9.759999847412109,5,5900,SF@CLE,SF,CLE,,,,,,WR/FLEX
123506-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,9.133332994249132,9,5900,LV@LAC,LAC,LV,,,,,,TE/FLEX
123506-28744,RB,Raheem,Raheem Mostert,Mostert,2.5,8,5800,LV@LAC,LV,LAC,,,,,,RB/FLEX
123506-86312,WR,Alec,Alec Pierce,Pierce,9.399999830457899,9,5800,HOU@IND,IND,HOU,,,,,,WR/FLEX
123506-137516,WR,Parker,Parker Washington,Washington,8.190908952192826,11,5800,JAC@TEN,JAC,TEN,,,,,,WR/FLEX
123506-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.409090909090909,11,5800,ATL@NYJ,ATL,NYJ,,,,,,RB/FLEX
123506-145558,TE,Dalton,Dalton Kincaid,Kincaid,11.162500381469727,8,5700,BUF@PIT,BUF,PIT,Q,Hamstring,,,,TE/FLEX
123506-102696,WR,John,John Metchie III,Metchie III,4.48571423121861,7,5700,ATL@NYJ,NYJ,ATL,,,,,,WR/FLEX
123506-60858,WR,Christian,Christian Kirk,Kirk,5.185714176722935,7,5700,HOU@IND,HOU,IND,,,,,,WR/FLEX
123506-137967,RB,Blake,Blake Corum,Corum,3.9636362249200996,11,5700,LAR@CAR,LAR,CAR,,,,,,RB/FLEX
123506-90870,WR,Calvin,Calvin Austin III,Austin III,5.8666665818956165,9,5700,BUF@PIT,PIT,BUF,,,,,,WR/FLEX
123506-129112,WR,Chimere,Chimere Dike,Dike,5.900000138716265,11,5600,JAC@TEN,TEN,JAC,,,,,,WR/FLEX
123506-103619,WR,Tre,Tre Tucker,Tucker,10.009090770374645,11,5600,LV@LAC,LV,LAC,,,,,,WR/FLEX
123506-87467,RB,Chuba,Chuba Hubbard,Hubbard,8.055555555555555,9,5600,LAR@CAR,CAR,LAR,,,,,,RB/FLEX
123506-45565,TE,Taysom,Taysom Hill,Hill,2.422857012067522,7,5600,NO@MIA,NO,MIA,,,,,,TE/FLEX
123506-27477,WR,Sterling,Sterling Shepard,Shepard,5.5,11,5600,ARI@TB,TB,ARI,,,,,,WR/FLEX
123506-147315,WR,Jayden,Jayden Higgins,Higgins,6.081818320534446,11,5600,HOU@IND,HOU,IND,,,,,,WR/FLEX
123506-129305,WR,Josh,Josh Downs,Downs,6.759999847412109,10,5500,HOU@IND,IND,HOU,,,,,,WR/FLEX
123506-64808,TE,Juwan,Juwan Johnson,Johnson,8.563636086203836,11,5500,NO@MIA,NO,MIA,,,,,,TE/FLEX
123506-170287,WR,Rashid,Rashid Shaheed,Shaheed,7.716666539510091,12,5500,MIN@SEA,SEA,MIN,,,,,,WR/FLEX
123506-110974,WR,Malik,Malik Washington,Washington,5.790909160267223,11,5500,NO@MIA,MIA,NO,,,,,,WR/FLEX
123506-114198,WR,Xavier,Xavier Legette,Legette,6.266666836208767,9,5500,LAR@CAR,CAR,LAR,,,,,,WR/FLEX
123506-86875,RB,Jordan,Jordan Mason,Mason,8.590909090909092,11,5500,MIN@SEA,MIN,SEA,,,,,,RB/FLEX
123506-79970,WR,Cooper,Cooper Kupp,Kupp,6.19000015258789,10,5400,MIN@SEA,SEA,MIN,,,,,,WR/FLEX
123506-27050,WR,Tyler,Tyler Lockett,Lockett,2.899999965320934,11,5400,LV@LAC,LV,LAC,,,,,,WR/FLEX
123506-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.409090909090909,11,5400,SF@CLE,CLE,SF,,,,,,WR/FLEX
123506-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,5400,ARI@TB,ARI,TB,IR,Knee - meniscus,,,,RB/FLEX
123506-137953,TE,AJ,AJ Barner,Barner,7.2727272727272725,11,5400,MIN@SEA,SEA,MIN,,,,,,TE/FLEX
123506-201547,WR,Jalen,Jalen Coker,Coker,3.8599998474121096,5,5400,LAR@CAR,CAR,LAR,,,,,,WR/FLEX
123506-151789,WR,Adonai,Adonai Mitchell,Mitchell,2.4399999618530273,10,5300,ATL@NYJ,NYJ,ATL,,,,,,WR/FLEX
123506-80289,WR,Kendrick,Kendrick Bourne,Bourne,7.744444105360243,9,5300,SF@CLE,SF,CLE,,,,,,WR/FLEX
123506-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,3.881818251176314,11,5300,SF@CLE,SF,CLE,,,,,,RB/FLEX
123506-86811,TE,Cade,Cade Otton,Otton,6.070000076293946,10,5300,ARI@TB,TB,ARI,,,,,,TE/FLEX
123506-172861,WR,Elic,Elic Ayomanor,Ayomanor,5.94000015258789,10,5300,JAC@TEN,TEN,JAC,Q,Hamstring,,,,WR/FLEX
123506-61555,WR,David,David Sills V,Sills V,2.3333333333333335,6,5200,ATL@NYJ,ATL,NYJ,,,,,,WR/FLEX
123506-63759,RB,Tony,Tony Pollard,Pollard,8.181818181818182,11,5200,JAC@TEN,TEN,JAC,,,,,,RB/FLEX
123506-55042,TE,Dalton,Dalton Schultz,Schultz,7.427272449840199,11,5200,HOU@IND,HOU,IND,,,,,,TE/FLEX
123506-103195,WR,Jordan,Jordan Whittington,Whittington,2.6555555131700306,9,5200,LAR@CAR,LAR,CAR,,,,,,WR/FLEX
123506-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.418181679465554,11,5200,JAC@TEN,JAC,TEN,,,,,,RB/FLEX
123506-69558,WR,Greg,Greg Dortch,Dortch,5.290909160267223,11,5200,ARI@TB,ARI,TB,,,,,,WR/FLEX
123506-86080,TE,Kyle,Kyle Pitts Sr.,Pitts Sr.,6.94545468417081,11,5100,ATL@NYJ,ATL,NYJ,,,,,,TE/FLEX
123506-103587,TE,Brenton,Brenton Strange,Strange,7.033333460489909,6,5100,JAC@TEN,JAC,TEN,,,,,,TE/FLEX
123506-53562,RB,Nick,Nick Chubb,Chubb,6.118182095614347,11,5100,HOU@IND,HOU,IND,,,,,,RB/FLEX
123506-94579,RB,Emari,Emari Demercado,Demercado,4.8125,8,5100,ARI@TB,ARI,TB,Q,Ankle,,,,RB/FLEX
123506-38264,WR,Demarcus,Demarcus Robinson,Robinson,2.9375,8,5100,SF@CLE,SF,CLE,,,,,,WR/FLEX
123506-87418,WR,Joshua,Joshua Palmer,Palmer,4.525000095367432,8,5100,BUF@PIT,BUF,PIT,,,,,,WR/FLEX
123506-87432,WR,Cedric,Cedric Tillman,Tillman,5.414285932268415,7,5100,SF@CLE,CLE,SF,,,,,,WR/FLEX
123506-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,7.563636086203835,11,5100,SF@CLE,CLE,SF,,,,,,TE/FLEX
123506-71706,TE,T.J.,T.J. Hockenson,Hockenson,5.5363637750799,11,5000,MIN@SEA,MIN,SEA,,,,,,TE/FLEX
123506-68712,WR,Tyler,Tyler Johnson,Johnson,4.242857251848493,7,5000,ATL@NYJ,NYJ,ATL,,,,,,WR/FLEX
123506-168054,TE,Mason,Mason Taylor,Taylor,5.109090978449041,11,5000,ATL@NYJ,NYJ,ATL,,,,,,TE/FLEX
123506-166112,RB,Ollie,Ollie Gordon II,Gordon II,3.672727411443537,11,5000,NO@MIA,MIA,NO,,,,,,RB/FLEX
123506-120042,WR,Jalen,Jalen McMillan,McMillan,8.714285714285714,14,5000,ARI@TB,TB,ARI,IR,Neck,,,,WR/FLEX
123506-12550,D,Seattle,Seattle Seahawks,Seahawks,9.545454545454545,11,5000,MIN@SEA,SEA,MIN,,,,,,DEF
123506-160213,RB,Isaiah,Isaiah Davis,Davis,3.1818181818181817,11,5000,ATL@NYJ,NYJ,ATL,,,,,,RB/FLEX
123506-129546,WR,Tre',Tre' Harris,Harris,2.7700000762939454,10,5000,LV@LAC,LAC,LV,,,,,,WR/FLEX
123506-92859,WR,Jalen,Jalen Nailor,Nailor,5.48181811246005,11,5000,MIN@SEA,MIN,SEA,,,,,,WR/FLEX
123506-47870,TE,Tyler,Tyler Higbee,Higbee,5.125,8,5000,LAR@CAR,LAR,CAR,IR,Ankle,,,,TE/FLEX
123506-157467,WR,Keon,Keon Coleman,Coleman,7.555555555555555,9,5000,BUF@PIT,BUF,PIT,,,,,,WR/FLEX
123506-103511,WR,Devaughn,Devaughn Vele,Vele,3.2666667302449546,6,4900,NO@MIA,NO,MIA,,,,,,WR/FLEX
123506-88297,TE,Chig,Chig Okonkwo,Okonkwo,5.01818188753995,11,4900,JAC@TEN,TEN,JAC,,,,,,TE/FLEX
123506-158983,TE,Ja'Tavion,Ja'Tavion Sanders,Sanders,3.625,8,4900,LAR@CAR,CAR,LAR,,,,,,TE/FLEX
123506-94534,WR,Gabe,Gabe Davis,Davis,4.099999904632568,2,4900,BUF@PIT,BUF,PIT,,,,,,WR/FLEX
123506-174486,RB,Dylan,Dylan Sampson,Sampson,4.718181956898082,11,4900,SF@CLE,CLE,SF,,,,,,RB/FLEX
123506-138998,TE,Michael,Michael Mayer,Mayer,3.9111111958821616,9,4900,LV@LAC,LV,LAC,Q,Ankle,,,,TE/FLEX
123506-166749,RB,LeQuint,LeQuint Allen Jr.,Allen Jr.,1.3272727619517932,11,4900,JAC@TEN,JAC,TEN,,,,,,RB/FLEX
123506-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,5.779999923706055,10,4900,HOU@IND,HOU,IND,,,,,,WR/FLEX
123506-64581,WR,Van,Van Jefferson,Jefferson,3.888888888888889,9,4800,JAC@TEN,TEN,JAC,,,,,,WR/FLEX
123506-64585,TE,Dawson,Dawson Knox,Knox,3.35,10,4800,BUF@PIT,BUF,PIT,,,,,,TE/FLEX
123506-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,7.636363636363637,11,4800,JAC@TEN,JAC,TEN,,,,,,DEF
123506-93539,RB,Michael,Michael Carter,Carter,5.842857360839844,7,4800,ARI@TB,ARI,TB,,,,,,RB/FLEX
123506-133477,TE,Darnell,Darnell Washington,Washington,5.137499809265137,8,4800,BUF@PIT,PIT,BUF,,,,,,TE/FLEX
123506-89588,TE,Colby,Colby Parkinson,Parkinson,5.237500190734863,8,4800,LAR@CAR,LAR,CAR,,,,,,TE/FLEX
123506-72182,WR,Dee,Dee Eskridge,Eskridge,0.7749999761581421,8,4800,NO@MIA,MIA,NO,Q,Shoulder,,,,WR/FLEX
123506-63050,RB,Ty,Ty Johnson,Johnson,3.8727271340110083,11,4800,BUF@PIT,BUF,PIT,,,,,,RB/FLEX
123506-152148,TE,Gunnar,Gunnar Helm,Helm,4.3363637057217685,11,4800,JAC@TEN,TEN,JAC,,,,,,TE/FLEX
123506-201535,WR,Kameron,Kameron Johnson,Johnson,1.4272727099331943,11,4800,ARI@TB,TB,ARI,,,,,,WR/FLEX
123506-55335,TE,David,David Njoku,Njoku,6.8666665818956165,9,4700,SF@CLE,CLE,SF,,,,,,TE/FLEX
123506-174245,WR,Isaiah,Isaiah Bond,Bond,2.922222137451172,9,4700,SF@CLE,CLE,SF,,,,,,WR/FLEX
123506-86244,TE,Pat,Pat Freiermuth,Freiermuth,6.980000305175781,10,4700,BUF@PIT,PIT,BUF,,,,,,TE/FLEX
123506-12549,D,San Francisco,San Francisco 49ers,49ers,3.8181818181818183,11,4700,SF@CLE,SF,CLE,,,,,,DEF
123506-151909,WR,Dont'e,Dont'e Thornton Jr.,Thornton Jr.,1.837499976158142,8,4700,LV@LAC,LV,LAC,,,,,,WR/FLEX
