Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122492-89951,QB,Trevor,Trevor Lawrence,Lawrence,17.412500381469727,8,7200,JAC@HOU,JAC,HOU,,,,,,QB
122492-103342,RB,Kenneth,Kenneth Walker III,Walker III,10.149999618530273,8,7200,ARI@SEA,SEA,ARI,,,,,,RB/FLEX
122492-91598,RB,D'Andre,D'Andre Swift,Swift,15.514285496303014,7,7100,NYG@CHI,CHI,NYG,Q,Groin,,,,RB/FLEX
122492-112295,WR,Zay,Zay Flowers,Flowers,10.875,8,7100,BAL@MIN,BAL,MIN,,,,,,WR/FLEX
122492-152575,QB,J.J.,J.J. McCarthy,McCarthy,15.986666361490885,3,7100,BAL@MIN,MIN,BAL,,,,,,QB
122492-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,8.824999809265137,8,7000,JAC@HOU,JAC,HOU,Q,Ankle,,,,WR/FLEX
122492-117178,RB,Jacory,Jacory Croskey-Merritt,Croskey-Merritt,8.588889227973091,9,7000,DET@WAS,WAS,DET,Q,Teeth,,,,RB/FLEX
122492-90584,QB,Mac,Mac Jones,Jones,16.91142817905971,7,7000,LAR@SF,SF,LAR,,,,,,QB
122492-85607,QB,Brock,Brock Purdy,Purdy,20.719999313354492,2,7000,LAR@SF,SF,LAR,Q,Toe,,,,QB
122492-91750,TE,Trey,Trey McBride,McBride,12.949999809265137,8,7000,ARI@SEA,ARI,SEA,,,,,,TE/FLEX
122492-30231,QB,Jacoby,Jacoby Brissett,Brissett,13.9,5,6900,ARI@SEA,ARI,SEA,,,,,,QB
122492-87770,WR,Chris,Chris Olave,Olave,11.133332994249132,9,6900,NO@CAR,NO,CAR,,,,,,WR/FLEX
122492-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,13.050000190734863,8,6900,JAC@HOU,JAC,HOU,,,,,,RB/FLEX
122492-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.053333282470703,3,6800,CLE@NYJ,NYJ,CLE,,,,,,QB
122492-129471,QB,C.J.,C.J. Stroud,Stroud,16.122499465942383,8,6800,JAC@HOU,HOU,JAC,O,Concussion,,,,QB
122492-91591,QB,Justin,Justin Fields,Fields,16.622857230050222,7,6800,CLE@NYJ,NYJ,CLE,,,,,,QB
122492-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,10.144444783528646,9,6800,NO@CAR,CAR,NO,,,,,,WR/FLEX
122492-111631,WR,Jameson,Jameson Williams,Williams,8.387499809265137,8,6700,DET@WAS,DET,WAS,,,,,,WR/FLEX
122492-90572,QB,Tua,Tua Tagovailoa,Tagovailoa,14.117777506510416,9,6700,BUF@MIA,MIA,BUF,,,,,,QB
122492-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,7.824999809265137,4,6700,BAL@MIN,MIN,BAL,Q,Shoulder - ac joint,,,,RB/FLEX
122492-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,10.337499618530273,8,6600,ARI@SEA,ARI,SEA,,,,,,WR/FLEX
122492-119606,QB,Bryce,Bryce Young,Young,13.050000190734863,8,6600,NO@CAR,CAR,NO,,,,,,QB
122492-86875,RB,Jordan,Jordan Mason,Mason,9.524999618530273,8,6600,BAL@MIN,MIN,BAL,,,,,,RB/FLEX
122492-103698,QB,Dillon,Dillon Gabriel,Gabriel,8.180000305175781,6,6500,CLE@NYJ,CLE,NYJ,,,,,,QB
122492-89628,QB,Davis,Davis Mills,Mills,3.700000047683716,2,6500,JAC@HOU,HOU,JAC,,,,,,QB
122492-144102,RB,Kyle,Kyle Monangai,Monangai,7.25,8,6500,NYG@CHI,CHI,NYG,Q,Ankle,,,,RB/FLEX
122492-56250,WR,Terry,Terry McLaurin,McLaurin,8.199999809265137,4,6500,DET@WAS,WAS,DET,Q,Quadriceps,,,,WR/FLEX
122492-105646,TE,Sam,Sam LaPorta,LaPorta,9.887499809265137,8,6400,DET@WAS,DET,WAS,,,,,,TE/FLEX
122492-88431,QB,Tyler,Tyler Shough,Shough,5.186666806538899,3,6400,NO@CAR,NO,CAR,,,,,,QB
122492-63043,WR,DJ,DJ Moore,Moore,9.34749984741211,8,6400,NYG@CHI,CHI,NYG,,,,,,WR/FLEX
122492-103376,RB,Zach,Zach Charbonnet,Charbonnet,8.885714394705635,7,6400,ARI@SEA,SEA,ARI,,,,,,RB/FLEX
122492-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,5.557143075125558,7,6300,NYG@CHI,NYG,CHI,,,,,,RB/FLEX
122492-61593,WR,Jauan,Jauan Jennings,Jennings,7.185714176722935,7,6300,LAR@SF,SF,LAR,,,,,,WR/FLEX
122492-64051,QB,Drew,Drew Lock,Lock,0.5,1,6300,ARI@SEA,SEA,ARI,,,,,,QB
122492-29358,QB,Marcus,Marcus Mariota,Mariota,13.9399995803833,4,6300,DET@WAS,WAS,DET,,,,,,QB
122492-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6300,ARI@SEA,SEA,ARI,,,,,,QB
122492-42104,RB,Alvin,Alvin Kamara,Kamara,7.633332994249132,9,6200,NO@CAR,NO,CAR,Q,Ankle,,,,RB/FLEX
122492-145558,TE,Dalton,Dalton Kincaid,Kincaid,12.085714067731585,7,6200,BUF@MIA,BUF,MIA,,,,,,TE/FLEX
122492-160938,QB,Quinn,Quinn Ewers,Ewers,2.119999885559082,1,6200,BUF@MIA,MIA,BUF,,,,,,QB
122492-90406,QB,Zach,Zach Wilson,Wilson,0.7900000214576721,2,6200,BUF@MIA,MIA,BUF,,,,,,QB
122492-25079,WR,Stefon,Stefon Diggs,Diggs,10.144444783528646,9,6200,NE@TB,NE,TB,,,,,,WR/FLEX
122492-86518,WR,Khalil,Khalil Shakir,Shakir,9.675000190734863,8,6100,BUF@MIA,BUF,MIA,,,,,,WR/FLEX
122492-73273,RB,David,David Montgomery,Montgomery,11.46500015258789,8,6100,DET@WAS,DET,WAS,,,,,,RB/FLEX
122492-39793,TE,George,George Kittle,Kittle,6.925000190734863,4,6100,LAR@SF,SF,LAR,,,,,,TE/FLEX
122492-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,10.299999660915798,9,6000,NYG@CHI,NYG,CHI,,,,,,WR/FLEX
122492-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,JAC@HOU,HOU,JAC,,,,,,QB
122492-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,BUF@MIA,BUF,MIA,,,,,,QB
122492-52436,TE,Mark,Mark Andrews,Andrews,7.599999904632568,8,6000,BAL@MIN,BAL,MIN,,,,,,TE/FLEX
122492-24849,QB,Jameis,Jameis Winston,Winston,13.830909035422586,11,6000,NYG@CHI,NYG,CHI,,,,,,QB
122492-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.30000001192092896,1,6000,LAR@SF,LAR,SF,,,,,,QB
122492-27986,QB,C.J.,C.J. Beathard,Beathard,,0,6000,DET@WAS,DET,WAS,,,,,,QB
122492-70051,QB,Tyler,Tyler Huntley,Huntley,11.680000305175781,2,6000,BAL@MIN,BAL,MIN,,,,,,QB
122492-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,NE@TB,TB,NE,,,,,,QB
122492-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530273,2,6000,NYG@CHI,CHI,NYG,,,,,,QB
122492-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,LAR@SF,LAR,SF,,,,,,QB
122492-22994,QB,Case,Case Keenum,Keenum,,0,6000,NYG@CHI,CHI,NYG,,,,,,QB
122492-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,NE@TB,NE,TB,,,,,,QB
122492-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,-0.10000000149011612,1,6000,NE@TB,TB,NE,,,,,,QB
122492-22015,QB,Russell,Russell Wilson,Wilson,10.568000030517577,5,6000,NYG@CHI,NYG,CHI,,,,,,QB
122492-102933,QB,Kedon,Kedon Slovis,Slovis,,0,6000,ARI@SEA,ARI,SEA,,,,,,QB
122492-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,NE@TB,NE,TB,,,,,,QB
122492-87594,QB,Sam,Sam Hartman,Hartman,,0,6000,DET@WAS,WAS,DET,,,,,,QB
122492-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,NO@CAR,CAR,NO,,,,,,QB
122492-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,JAC@HOU,JAC,HOU,,,,,,QB
122492-44715,QB,Cooper,Cooper Rush,Rush,1.4299999475479126,4,6000,BAL@MIN,BAL,MIN,,,,,,QB
122492-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6000,BAL@MIN,MIN,BAL,IR,Shoulder,,,,QB
122492-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,CLE@NYJ,CLE,NYJ,,,,,,QB
122492-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.9300000071525574,2,6000,BUF@MIA,BUF,MIA,,,,,,QB
122492-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,NO@CAR,NO,CAR,,,,,,QB
122492-92975,QB,Malik,Malik Cunningham,Cunningham,,0,6000,DET@WAS,DET,WAS,,,,,,QB
122492-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6000,DET@WAS,WAS,DET,,,,,,QB
122492-119641,QB,Brady,Brady Cook,Cook,,0,6000,CLE@NYJ,NYJ,CLE,,,,,,QB
122492-90981,QB,Adrian,Adrian Martinez,Martinez,-0.10000000149011612,1,6000,LAR@SF,SF,LAR,,,,,,QB
122492-53095,QB,Kyle,Kyle Allen,Allen,-0.20000000298023224,1,6000,DET@WAS,DET,WAS,,,,,,QB
122492-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@HOU,JAC,HOU,,,,,,QB
122492-184183,QB,Shedeur,Shedeur Sanders,Sanders,,0,6000,CLE@NYJ,CLE,NYJ,Q,Back,,,,QB
122492-56192,QB,John,John Wolford,Wolford,,0,6000,BAL@MIN,MIN,BAL,,,,,,QB
122492-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6000,NO@CAR,CAR,NO,,,,,,QB
122492-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,8.350000381469727,8,6000,NE@TB,NE,TB,Q,Toe,,,,RB/FLEX
122492-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6000,NO@CAR,NO,CAR,,,,,,QB
122492-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6000,BAL@MIN,MIN,BAL,,,,,,QB
122492-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,NO@CAR,CAR,NO,,,,,,QB
122492-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,6.155555725097656,9,5900,NE@TB,NE,TB,,,,,,RB/FLEX
122492-170287,WR,Rashid,Rashid Shaheed,Shaheed,9.48888905843099,9,5900,ARI@SEA,SEA,ARI,,,,,,WR/FLEX
122492-102796,WR,Ricky,Ricky Pearsall,Pearsall,12.074999809265137,4,5900,LAR@SF,SF,LAR,Q,Knee - pcl,,,,WR/FLEX
122492-137953,TE,AJ,AJ Barner,Barner,8.100000381469727,8,5900,ARI@SEA,SEA,ARI,Q,Calf,,,,TE/FLEX
122492-63819,WR,Darius,Darius Slayton,Slayton,4.7000002179827005,7,5800,NYG@CHI,NYG,CHI,,,,,,WR/FLEX
122492-138774,RB,Woody,Woody Marks,Marks,8.137499809265137,8,5800,JAC@HOU,HOU,JAC,,,,,,RB/FLEX
122492-128624,WR,Tez,Tez Johnson,Johnson,5.899999891008649,7,5800,NE@TB,TB,NE,,,,,,WR/FLEX
122492-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,5800,ARI@SEA,ARI,SEA,IR,Knee - meniscus,,,,RB/FLEX
122492-128810,TE,Theo,Theo Johnson,Johnson,7.433333502875434,9,5800,NYG@CHI,NYG,CHI,Q,Shoulder,,,,TE/FLEX
122492-71706,TE,T.J.,T.J. Hockenson,Hockenson,6.224999904632568,8,5700,BAL@MIN,MIN,BAL,,,,,,TE/FLEX
122492-27477,WR,Sterling,Sterling Shepard,Shepard,5.637499809265137,8,5700,NE@TB,TB,NE,,,,,,WR/FLEX
122492-103252,RB,Zonovan,Zonovan Knight,Knight,5.733333587646484,6,5700,ARI@SEA,ARI,SEA,,,,,,RB/FLEX
122492-119653,WR,Kayshon,Kayshon Boutte,Boutte,9.733333163791233,9,5700,NE@TB,NE,TB,Q,Hamstring,,,,WR/FLEX
122492-87127,RB,Chris,Chris Rodriguez Jr.,Rodriguez Jr.,5.066666603088379,6,5600,DET@WAS,WAS,DET,,,,,,RB/FLEX
122492-111876,WR,DeMario,DeMario Douglas,Douglas,7.112500190734863,8,5600,NE@TB,NE,TB,,,,,,WR/FLEX
122492-137516,WR,Parker,Parker Washington,Washington,6.887499809265137,8,5600,JAC@HOU,JAC,HOU,,,,,,WR/FLEX
122492-53562,RB,Nick,Nick Chubb,Chubb,7.237500190734863,8,5600,JAC@HOU,HOU,JAC,Q,Foot,,,,RB/FLEX
122492-110974,WR,Malik,Malik Washington,Washington,5.522222306993273,9,5600,BUF@MIA,MIA,BUF,,,,,,WR/FLEX
122492-166588,TE,Colston,Colston Loveland,Loveland,6.7000002179827005,7,5600,NYG@CHI,CHI,NYG,,,,,,TE/FLEX
122492-103547,WR,Luke,Luke McCaffrey,McCaffrey,5.088888804117839,9,5500,DET@WAS,WAS,DET,IR,Collarbone,,,,WR/FLEX
122492-64808,TE,Juwan,Juwan Johnson,Johnson,7.711111280653212,9,5500,NO@CAR,NO,CAR,,,,,,TE/FLEX
122492-87467,RB,Chuba,Chuba Hubbard,Hubbard,9.599999564034599,7,5500,NO@CAR,CAR,NO,,,,,,RB/FLEX
122492-90561,WR,Jerry,Jerry Jeudy,Jeudy,4.587500095367432,8,5500,CLE@NYJ,CLE,NYJ,,,,,,WR/FLEX
122492-70603,RB,Devin,Devin Singletary,Singletary,2.0888888041178384,9,5500,NYG@CHI,NYG,CHI,,,,,,RB/FLEX
122492-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,6.037499904632568,8,5500,NYG@CHI,CHI,NYG,,,,,,WR/FLEX
122492-79970,WR,Cooper,Cooper Kupp,Kupp,6.614285605294364,7,5400,ARI@SEA,SEA,ARI,Q,Hamstring,,,,WR/FLEX
122492-56648,RB,Jeremy,Jeremy McNichols,McNichols,4.900000095367432,8,5400,DET@WAS,WAS,DET,,,,,,RB/FLEX
122492-93539,RB,Michael,Michael Carter,Carter,6.974999904632568,4,5400,ARI@SEA,ARI,SEA,,,,,,RB/FLEX
122492-60858,WR,Christian,Christian Kirk,Kirk,5.125,4,5400,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
122492-89612,WR,Michael,Michael Wilson,Wilson,4.337500095367432,8,5400,ARI@SEA,ARI,SEA,,,,,,WR/FLEX
122492-86811,TE,Cade,Cade Otton,Otton,5.728571210588727,7,5400,NE@TB,TB,NE,,,,,,TE/FLEX
122492-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,4.099999904632568,2,5300,NE@TB,TB,NE,Q,Lower leg,,,,WR/FLEX
122492-41305,WR,Zay,Zay Jones,Jones,4.8599998474121096,5,5300,ARI@SEA,ARI,SEA,Q,Knee,,,,WR/FLEX
122492-174486,RB,Dylan,Dylan Sampson,Sampson,4.300000190734863,8,5300,CLE@NYJ,CLE,NYJ,,,,,,RB/FLEX
122492-85845,WR,Rashod,Rashod Bateman,Bateman,4.737500190734863,8,5300,BAL@MIN,BAL,MIN,,,,,,WR/FLEX
122492-137059,RB,Sean,Sean Tucker,Tucker,2.674999952316284,8,5300,NE@TB,TB,NE,,,,,,RB/FLEX
122492-40845,TE,Hunter,Hunter Henry,Henry,8.366667005750868,9,5300,NE@TB,NE,TB,,,,,,TE/FLEX
122492-114787,RB,Terrell,Terrell Jennings,Jennings,4.733333269755046,3,5200,NE@TB,NE,TB,,,,,,RB/FLEX
122492-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,8.350000381469727,8,5200,CLE@NYJ,CLE,NYJ,,,,,,TE/FLEX
122492-137967,RB,Blake,Blake Corum,Corum,4.324999809265137,8,5200,LAR@SF,LAR,SF,,,,,,RB/FLEX
122492-103195,WR,Jordan,Jordan Whittington,Whittington,2.7571427481515065,7,5200,LAR@SF,LAR,SF,Q,Back,,,,WR/FLEX
122492-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.375,8,5200,JAC@HOU,JAC,HOU,,,,,,RB/FLEX
122492-147315,WR,Jayden,Jayden Higgins,Higgins,4.362500190734863,8,5200,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
122492-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,6.400000095367432,8,5200,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
122492-29780,TE,Zach,Zach Ertz,Ertz,7.844444274902344,9,5100,DET@WAS,WAS,DET,,,,,,TE/FLEX
122492-68712,WR,Tyler,Tyler Johnson,Johnson,4.950000127156575,6,5100,CLE@NYJ,NYJ,CLE,,,,,,WR/FLEX
122492-80289,WR,Kendrick,Kendrick Bourne,Bourne,8.412500381469727,8,5100,LAR@SF,SF,LAR,,,,,,WR/FLEX
122492-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,3.2555554707845054,9,5100,LAR@SF,SF,LAR,,,,,,RB/FLEX
122492-92677,RB,Zavier,Zavier Scott,Scott,4.6400001525878904,5,5100,BAL@MIN,MIN,BAL,,,,,,RB/FLEX
122492-55042,TE,Dalton,Dalton Schultz,Schultz,7.1875,8,5100,JAC@HOU,HOU,JAC,Q,Knee,,,,TE/FLEX
122492-157467,WR,Keon,Keon Coleman,Coleman,6.987500190734863,8,5100,BUF@MIA,BUF,MIA,,,,,,WR/FLEX
122492-55335,TE,David,David Njoku,Njoku,7.357142857142857,7,5000,CLE@NYJ,CLE,NYJ,,,,,,TE/FLEX
122492-168054,TE,Mason,Mason Taylor,Taylor,5.837500095367432,8,5000,CLE@NYJ,NYJ,CLE,,,,,,TE/FLEX
122492-103587,TE,Brenton,Brenton Strange,Strange,6.079999923706055,5,5000,JAC@HOU,JAC,HOU,IR,Quadriceps,,,,TE/FLEX
122492-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,4.525000095367432,8,5000,BAL@MIN,BAL,MIN,,,,,,WR/FLEX
122492-120042,WR,Jalen,Jalen McMillan,McMillan,8.714285714285714,14,5000,NE@TB,TB,NE,IR,Neck,,,,WR/FLEX
122492-12550,D,Seattle,Seattle Seahawks,Seahawks,9.625,8,5000,ARI@SEA,SEA,ARI,,,,,,DEF
122492-154971,RB,Devin,Devin Neal,Neal,1.3250000476837158,4,5000,NO@CAR,NO,CAR,,,,,,RB/FLEX
122492-87418,WR,Joshua,Joshua Palmer,Palmer,5.066666603088379,6,5000,BUF@MIA,BUF,MIA,Q,Knee,,,,WR/FLEX
122492-160213,RB,Isaiah,Isaiah Davis,Davis,3.950000047683716,8,5000,CLE@NYJ,NYJ,CLE,,,,,,RB/FLEX
122492-114198,WR,Xavier,Xavier Legette,Legette,5.728571210588727,7,5000,NO@CAR,CAR,NO,,,,,,WR/FLEX
122492-87260,TE,Isaiah,Isaiah Likely,Likely,3.1500000953674316,4,4900,BAL@MIN,BAL,MIN,,,,,,TE/FLEX
122492-12556,D,Houston,Houston Texans,Texans,9.25,8,4900,JAC@HOU,HOU,JAC,,,,,,DEF
122492-93538,WR,Dyami,Dyami Brown,Brown,5.714285714285714,7,4900,JAC@HOU,JAC,HOU,Q,Concussion,,,,WR/FLEX
122492-94579,RB,Emari,Emari Demercado,Demercado,3.933333396911621,6,4900,ARI@SEA,ARI,SEA,,,,,,RB/FLEX
122492-90533,RB,Jerome,Jerome Ford,Ford,3.174999952316284,8,4900,CLE@NYJ,CLE,NYJ,,,,,,RB/FLEX
122492-152007,WR,Jaylin,Jaylin Noel,Noel,3.700000047683716,8,4900,JAC@HOU,HOU,JAC,,,,,,WR/FLEX
122492-45565,TE,Taysom,Taysom Hill,Hill,2.6520000457763673,5,4900,NO@CAR,NO,CAR,,,,,,TE/FLEX
122492-134837,WR,Tory,Tory Horton,Horton,7.324999809265137,8,4900,ARI@SEA,SEA,ARI,,,,,,WR/FLEX
122492-92859,WR,Jalen,Jalen Nailor,Nailor,4.287499904632568,8,4900,BAL@MIN,MIN,BAL,,,,,,WR/FLEX
122492-201535,WR,Kameron,Kameron Johnson,Johnson,1.8250000476837158,8,4900,NE@TB,TB,NE,,,,,,WR/FLEX
122492-69558,WR,Greg,Greg Dortch,Dortch,2.825000047683716,8,4900,ARI@SEA,ARI,SEA,,,,,,WR/FLEX
122492-174245,WR,Isaiah,Isaiah Bond,Bond,2.671428680419922,7,4800,CLE@NYJ,CLE,NYJ,Q,Foot,,,,WR/FLEX
122492-12541,D,New England,New England Patriots,Patriots,8.555555555555555,9,4800,NE@TB,NE,TB,,,,,,DEF
122492-72182,WR,Dee,Dee Eskridge,Eskridge,0.7749999761581421,8,4800,BUF@MIA,MIA,BUF,Q,Shoulder,,,,WR/FLEX
122492-88575,WR,Elijah,Elijah Moore,Moore,3.1571429116385326,7,4800,BUF@MIA,BUF,MIA,,,,,,WR/FLEX
122492-62055,WR,Ray-Ray,Ray-Ray McCloud III,McCloud III,2.0799999237060547,5,4800,NYG@CHI,NYG,CHI,,,,,,WR/FLEX
122492-25267,WR,Mack,Mack Hollins,Hollins,5.512499809265137,8,4800,NE@TB,NE,TB,,,,,,WR/FLEX
122492-47870,TE,Tyler,Tyler Higbee,Higbee,5.566666920979817,6,4800,LAR@SF,LAR,SF,,,,,,TE/FLEX
122492-29501,WR,Brandin,Brandin Cooks,Cooks,2.888888888888889,9,4800,NO@CAR,NO,CAR,,,,,,WR/FLEX
122492-71521,RB,Justice,Justice Hill,Hill,5.862500190734863,8,4800,BAL@MIN,BAL,MIN,,,,,,RB/FLEX
122492-53097,WR,Josh,Josh Reynolds,Reynolds,3.5200000762939454,5,4800,CLE@NYJ,NYJ,CLE,IR,Hip,,,,WR/FLEX
122492-91047,TE,Cole,Cole Kmet,Kmet,3.6000001089913503,7,4800,NYG@CHI,CHI,NYG,Q,Concussion,,,,TE/FLEX
122492-128986,WR,Jaylin,Jaylin Lane,Lane,3.1999999152289496,9,4800,DET@WAS,WAS,DET,,,,,,WR/FLEX
122492-166092,WR,Luther,Luther Burden III,Burden III,4.742857251848493,7,4700,NYG@CHI,CHI,NYG,Q,Concussion,,,,WR/FLEX
122492-166112,RB,Ollie,Ollie Gordon II,Gordon II,3.355555640326606,9,4700,BUF@MIA,MIA,BUF,Q,Ankle,,,,RB/FLEX
122492-158983,TE,Ja'Tavion,Ja'Tavion Sanders,Sanders,3.183333396911621,6,4700,NO@CAR,CAR,NO,,,,,,TE/FLEX
