Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
121559-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,LV@KC,KC,LV,,,,,,QB
121559-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,GB@ARI,GB,ARI,,,,,,QB
121559-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,MIA@CLE,CLE,MIA,,,,,,QB
121559-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,NO@CHI,NO,CHI,,,,,,QB
121559-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,NE@TEN,TEN,NE,,,,,,QB
121559-154450,QB,Riley,Riley Leonard,Leonard,,0,6000,IND@LAC,IND,LAC,,,,,,QB
121559-8023,QB,Josh,Josh Johnson,Johnson,0.19499999284744263,4,6000,WAS@DAL,WAS,DAL,,,,,,QB
121559-119641,QB,Brady,Brady Cook,Cook,,0,6000,CAR@NYJ,NYJ,CAR,,,,,,QB
121559-92020,QB,Kenny,Kenny Pickett,Pickett,3.6342857905796597,7,6000,LV@KC,LV,KC,,,,,,QB
121559-184183,QB,Shedeur,Shedeur Sanders,Sanders,,0,6000,MIA@CLE,CLE,MIA,,,,,,QB
121559-14225,QB,Andy,Andy Dalton,Dalton,3.109999895095825,2,6000,CAR@NYJ,CAR,NYJ,,,,,,QB
121559-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,CAR@NYJ,CAR,NYJ,,,,,,QB
121559-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,IND@LAC,LAC,IND,,,,,,QB
121559-166916,WR,Matthew,Matthew Golden,Golden,6.540000152587891,5,5900,GB@ARI,GB,ARI,,,,,,WR/FLEX
121559-83074,TE,Dallas,Dallas Goedert,Goedert,13.860000610351562,5,5900,PHI@MIN,PHI,MIN,,,,,,TE/FLEX
121559-63759,RB,Tony,Tony Pollard,Pollard,9.59999974568685,6,5900,NE@TEN,TEN,NE,,,,,,RB/FLEX
121559-119653,WR,Kayshon,Kayshon Boutte,Boutte,10.016666412353516,6,5900,NE@TEN,NE,TEN,,,,,,WR/FLEX
121559-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.900000254313151,6,5800,LV@KC,LV,KC,,,,,,WR/FLEX
121559-33076,TE,Travis,Travis Kelce,Kelce,9.683333079020182,6,5800,LV@KC,KC,LV,,,,,,TE/FLEX
121559-25079,WR,Stefon,Stefon Diggs,Diggs,10.116666793823242,6,5800,NE@TEN,NE,TEN,,,,,,WR/FLEX
121559-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,11.216667175292969,6,5800,IND@LAC,IND,LAC,,,,,,WR/FLEX
