Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122147-152316,QB,Drake,Drake Maye,Maye,21.967500686645508,8,7800,ATL@NE,NE,ATL,,,,,,QB
122147-112745,WR,Drake,Drake London,London,13.65000025431315,6,7700,ATL@NE,ATL,NE,,,,,,WR/FLEX
122147-6654,QB,Matthew,Matthew Stafford,Stafford,20.34857177734375,7,7700,NO@LAR,LAR,NO,,,,,,QB
122147-128633,RB,Kimani,Kimani Vidal,Vidal,10.88000030517578,5,7700,LAC@TEN,LAC,TEN,,,,,,RB/FLEX
122147-73048,WR,DK,DK Metcalf,Metcalf,13.228571210588727,7,7600,IND@PIT,PIT,IND,,,,,,WR/FLEX
122147-38435,QB,Jared,Jared Goff,Goff,17.64857155936105,7,7600,MIN@DET,DET,MIN,,,,,,QB
122147-57403,WR,Courtland,Courtland Sutton,Sutton,11.887499809265137,8,7500,DEN@HOU,DEN,HOU,,,,,,WR/FLEX
122147-69017,QB,Jordan,Jordan Love,Love,19.831429617745535,7,7500,CAR@GB,GB,CAR,,,,,,QB
122147-129210,WR,Jordan,Jordan Addison,Addison,14.850000381469727,4,7400,MIN@DET,MIN,DET,,,,,,WR/FLEX
122147-151966,QB,Jaxson,Jaxson Dart,Dart,15.694285801478795,7,7400,SF@NYG,NYG,SF,,,,,,QB
122147-152113,QB,Caleb,Caleb Williams,Williams,17.491428920200892,7,7300,CHI@CIN,CHI,CIN,,,,,,QB
122147-87787,RB,J.K.,J.K. Dobbins,Dobbins,12.637499809265137,8,7300,DEN@HOU,DEN,HOU,,,,,,RB/FLEX
122147-89981,WR,Tee,Tee Higgins,Higgins,9.0625,8,7300,CHI@CIN,CIN,CHI,,,,,,WR/FLEX
122147-89493,RB,Chase,Chase Brown,Brown,10.800000190734863,8,7200,CHI@CIN,CIN,CHI,,,,,,RB/FLEX
122147-6714,QB,Joe,Joe Flacco,Flacco,14.851428440638951,7,7200,CHI@CIN,CIN,CHI,Q,Shoulder - ac joint,,,,QB
122147-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,13.012499809265137,8,7200,IND@PIT,IND,PIT,,,,,,WR/FLEX
122147-90584,QB,Mac,Mac Jones,Jones,17.09666697184245,6,7100,SF@NYG,SF,NYG,,,,,,QB
122147-85607,QB,Brock,Brock Purdy,Purdy,20.719999313354492,2,7100,SF@NYG,SF,NYG,Q,Toe,,,,QB
122147-87770,WR,Chris,Chris Olave,Olave,11.625,8,7100,NO@LAR,NO,LAR,,,,,,WR/FLEX
122147-167031,RB,Ashton,Ashton Jeanty,Jeanty,13.085714067731585,7,7000,JAC@LV,LV,JAC,,,,,,RB/FLEX
122147-6894,QB,Aaron,Aaron Rodgers,Rodgers,17.48000008719308,7,7000,IND@PIT,PIT,IND,,,,,,QB
122147-120639,WR,Quentin,Quentin Johnston,Johnston,13.90000025431315,6,7000,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
122147-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,9.085714067731585,7,6900,JAC@LV,JAC,LV,Q,Shoulder,,,,WR/FLEX
122147-91598,RB,D'Andre,D'Andre Swift,Swift,15.514285496303014,7,6900,CHI@CIN,CHI,CIN,O,Groin,,,,RB/FLEX
122147-89951,QB,Trevor,Trevor Lawrence,Lawrence,16.72857121058873,7,6900,JAC@LV,JAC,LV,,,,,,QB
122147-151794,TE,Brock,Brock Bowers,Bowers,9.25,4,6800,JAC@LV,LV,JAC,,,,,,TE/FLEX
122147-158974,WR,Xavier,Xavier Worthy,Worthy,7.733333587646484,6,6800,KC@BUF,KC,BUF,,,,,,WR/FLEX
122147-129471,QB,C.J.,C.J. Stroud,Stroud,17.802857535226003,7,6800,DEN@HOU,HOU,DEN,,,,,,QB
122147-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,12.914285932268415,7,6800,JAC@LV,JAC,LV,,,,,,RB/FLEX
122147-42104,RB,Alvin,Alvin Kamara,Kamara,8.5625,8,6700,NO@LAR,NO,LAR,Q,Ankle,,,,RB/FLEX
122147-137530,TE,Tyler,Tyler Warren,Warren,11.537500381469727,8,6700,IND@PIT,IND,PIT,,,,,,TE/FLEX
122147-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,10.587499618530273,8,6700,CAR@GB,CAR,GB,,,,,,WR/FLEX
122147-152575,QB,J.J.,J.J. McCarthy,McCarthy,14.020000457763672,2,6700,MIN@DET,MIN,DET,,,,,,QB
122147-29253,WR,Keenan,Keenan Allen,Allen,12.362500190734863,8,6600,LAC@TEN,LAC,TEN,,,,,,WR/FLEX
122147-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.110000610351562,6,6600,ATL@NE,ATL,NE,,,,,,QB
122147-86875,RB,Jordan,Jordan Mason,Mason,10.285714285714286,7,6600,MIN@DET,MIN,DET,,,,,,RB/FLEX
122147-111631,WR,Jameson,Jameson Williams,Williams,7.5,7,6500,MIN@DET,DET,MIN,,,,,,WR/FLEX
122147-112057,RB,Jaylen,Jaylen Warren,Warren,12.550000508626303,6,6500,IND@PIT,PIT,IND,,,,,,RB/FLEX
122147-119606,QB,Bryce,Bryce Young,Young,14.345714024135045,7,6500,CAR@GB,CAR,GB,,,,,,QB
122147-26483,QB,Geno,Geno Smith,Smith,12.41142817905971,7,6500,JAC@LV,LV,JAC,,,,,,QB
122147-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6500,CAR@GB,CAR,GB,Q,Thumb,,,,QB
122147-88431,QB,Tyler,Tyler Shough,Shough,2.6600000858306885,2,6400,NO@LAR,NO,LAR,,,,,,QB
122147-168356,QB,Cam,Cam Ward,Ward,9.074999809265137,8,6400,LAC@TEN,TEN,LAC,,,,,,QB
122147-63043,WR,DJ,DJ Moore,Moore,7.685714176722935,7,6400,CHI@CIN,CHI,CIN,,,,,,WR/FLEX
122147-72297,RB,Rico,Rico Dowdle,Dowdle,12.887499809265137,8,6400,CAR@GB,CAR,GB,,,,,,RB/FLEX
122147-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6400,MIN@DET,MIN,DET,IR,Shoulder,,,,QB
122147-158438,TE,Oronde,Oronde Gadsden II,Gadsden II,10.833333333333334,6,6400,LAC@TEN,LAC,TEN,,,,,,TE/FLEX
122147-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6400,NO@LAR,NO,LAR,,,,,,QB
122147-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6400,MIN@DET,MIN,DET,,,,,,QB
122147-94370,WR,Romeo,Romeo Doubs,Doubs,10.642857142857142,7,6300,CAR@GB,GB,CAR,,,,,,WR/FLEX
122147-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,2,6300,KC@BUF,KC,BUF,,,,,,QB
122147-87467,RB,Chuba,Chuba Hubbard,Hubbard,10.916666666666666,6,6300,CAR@GB,CAR,GB,,,,,,RB/FLEX
122147-22038,QB,Kirk,Kirk Cousins,Cousins,4.139999866485596,2,6300,ATL@NE,ATL,NE,,,,,,QB
122147-87691,QB,Malik,Malik Willis,Willis,7.399999891008649,7,6300,CAR@GB,GB,CAR,,,,,,QB
122147-92020,QB,Kenny,Kenny Pickett,Pickett,-1.6799999475479126,1,6300,JAC@LV,LV,JAC,,,,,,QB
122147-120105,QB,Will,Will Howard,Howard,,0,6200,IND@PIT,PIT,IND,IR,Hand,,,,QB
122147-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.837500095367432,8,6200,KC@BUF,KC,BUF,O,Knee - mcl,,,,RB/FLEX
122147-53729,QB,Mason,Mason Rudolph,Rudolph,0.23999999463558197,2,6200,IND@PIT,PIT,IND,,,,,,QB
122147-25079,WR,Stefon,Stefon Diggs,Diggs,10,8,6200,ATL@NE,NE,ATL,,,,,,WR/FLEX
122147-160303,TE,Tucker,Tucker Kraft,Kraft,14.885713849748884,7,6200,CAR@GB,GB,CAR,,,,,,TE/FLEX
122147-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6200,NO@LAR,NO,LAR,,,,,,QB
122147-61593,WR,Jauan,Jauan Jennings,Jennings,6.366666793823242,6,6100,SF@NYG,SF,NYG,,,,,,WR/FLEX
122147-86518,WR,Khalil,Khalil Shakir,Shakir,9.942856924874443,7,6100,KC@BUF,BUF,KC,,,,,,WR/FLEX
122147-73273,RB,David,David Montgomery,Montgomery,11.674285888671875,7,6100,MIN@DET,DET,MIN,,,,,,RB/FLEX
122147-86081,QB,Emory,Emory Jones,Jones,,0,6000,ATL@NE,ATL,NE,IR,Concussion,,,,QB
122147-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,5.616666793823242,6,6000,SF@NYG,NYG,SF,,,,,,RB/FLEX
122147-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,DEN@HOU,HOU,DEN,,,,,,QB
122147-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,CHI@CIN,CIN,CHI,,,,,,QB
122147-149696,QB,Trey,Trey Lance,Lance,2.859999895095825,1,6000,LAC@TEN,LAC,TEN,,,,,,QB
122147-93382,QB,Aidan,Aidan O'Connell,O'Connell,11.164444817437065,9,6000,JAC@LV,LV,JAC,IR,Wrist,,,,QB
122147-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,KC@BUF,BUF,KC,,,,,,QB
122147-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,LAC@TEN,TEN,LAC,IR,Shoulder,,,,QB
122147-24849,QB,Jameis,Jameis Winston,Winston,13.830909035422586,11,6000,SF@NYG,NYG,SF,,,,,,QB
122147-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,IND@PIT,IND,PIT,IR,Orbital,,,,QB
122147-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.30000001192092896,1,6000,NO@LAR,LAR,NO,,,,,,QB
122147-27986,QB,C.J.,C.J. Beathard,Beathard,,0,6000,MIN@DET,DET,MIN,,,,,,QB
122147-102796,WR,Ricky,Ricky Pearsall,Pearsall,12.074999809265137,4,6000,SF@NYG,SF,NYG,O,Knee - pcl,,,,WR/FLEX
122147-92560,QB,Sam,Sam Ehlinger,Ehlinger,0,1,6000,DEN@HOU,DEN,HOU,,,,,,QB
122147-103824,QB,Easton,Easton Stick,Stick,,0,6000,ATL@NE,ATL,NE,,,,,,QB
122147-60840,QB,Jake,Jake Browning,Browning,14.045000076293945,4,6000,CHI@CIN,CIN,CHI,,,,,,QB
122147-185776,QB,Tyson,Tyson Bagent,Bagent,1.7799999713897705,1,6000,CHI@CIN,CHI,CIN,,,,,,QB
122147-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,NO@LAR,LAR,NO,,,,,,QB
122147-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,LAC@TEN,TEN,LAC,,,,,,QB
122147-22994,QB,Case,Case Keenum,Keenum,,0,6000,CHI@CIN,CHI,CIN,,,,,,QB
122147-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,ATL@NE,NE,ATL,,,,,,QB
122147-22015,QB,Russell,Russell Wilson,Wilson,10.568000030517577,5,6000,SF@NYG,NYG,SF,,,,,,QB
122147-60947,QB,Jarrett,Jarrett Stidham,Stidham,-0.10000000149011612,1,6000,DEN@HOU,DEN,HOU,,,,,,QB
122147-89628,QB,Davis,Davis Mills,Mills,1.2200000286102295,1,6000,DEN@HOU,HOU,DEN,,,,,,QB
122147-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,ATL@NE,NE,ATL,,,,,,QB
122147-208467,QB,Cam,Cam Miller,Miller,,0,6000,JAC@LV,LV,JAC,,,,,,QB
122147-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,CAR@GB,CAR,GB,,,,,,QB
122147-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,JAC@LV,JAC,LV,,,,,,QB
122147-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,IND@PIT,PIT,IND,IR,Hamstring,,,,QB
122147-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,KC@BUF,KC,BUF,,,,,,QB
122147-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,CAR@GB,GB,CAR,,,,,,QB
122147-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.9300000071525574,2,6000,KC@BUF,BUF,KC,,,,,,QB
122147-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,IND@PIT,IND,PIT,,,,,,QB
122147-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,LAC@TEN,TEN,LAC,,,,,,QB
122147-92975,QB,Malik,Malik Cunningham,Cunningham,,0,6000,MIN@DET,DET,MIN,,,,,,QB
122147-154450,QB,Riley,Riley Leonard,Leonard,0.10000000149011612,1,6000,IND@PIT,IND,PIT,,,,,,QB
122147-90981,QB,Adrian,Adrian Martinez,Martinez,,0,6000,SF@NYG,SF,NYG,,,,,,QB
122147-53095,QB,Kyle,Kyle Allen,Allen,-0.20000000298023224,1,6000,MIN@DET,DET,MIN,,,,,,QB
122147-63336,QB,Joe,Joe Burrow,Burrow,7.929999828338623,2,6000,CHI@CIN,CIN,CHI,IR,Toe,,,,QB
122147-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@LV,JAC,LV,,,,,,QB
122147-39793,TE,George,George Kittle,Kittle,7.599999745686849,3,6000,SF@NYG,SF,NYG,,,,,,TE/FLEX
122147-184184,WR,Travis,Travis Hunter,Hunter,7.5428570338657925,7,6000,JAC@LV,JAC,LV,O,Knee,,,,WR/FLEX
122147-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,CAR@GB,CAR,GB,,,,,,QB
122147-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LAC@TEN,LAC,TEN,,,,,,QB
122147-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,10.449999809265137,8,5900,SF@NYG,NYG,SF,,,,,,WR/FLEX
122147-45229,RB,Kareem,Kareem Hunt,Hunt,8.024999618530273,8,5900,KC@BUF,KC,BUF,,,,,,RB/FLEX
122147-151903,WR,Troy,Troy Franklin,Franklin,9.949999809265137,8,5900,DEN@HOU,DEN,HOU,,,,,,WR/FLEX
122147-138774,RB,Woody,Woody Marks,Marks,8.914285932268415,7,5900,DEN@HOU,HOU,DEN,,,,,,RB/FLEX
122147-119653,WR,Kayshon,Kayshon Boutte,Boutte,10.949999809265137,8,5900,ATL@NE,NE,ATL,,,,,,WR/FLEX
122147-166916,WR,Matthew,Matthew Golden,Golden,5.757142748151507,7,5800,CAR@GB,GB,CAR,,,,,,WR/FLEX
122147-129305,WR,Josh,Josh Downs,Downs,7.442856924874442,7,5800,IND@PIT,IND,PIT,,,,,,WR/FLEX
122147-170287,WR,Rashid,Rashid Shaheed,Shaheed,9.512499809265137,8,5800,NO@LAR,NO,LAR,Q,Hip,,,,WR/FLEX
122147-33076,TE,Travis,Travis Kelce,Kelce,10.487500190734863,8,5800,KC@BUF,KC,BUF,,,,,,TE/FLEX
122147-110484,RB,RJ,RJ Harvey,Harvey,8.8125,8,5800,DEN@HOU,DEN,HOU,,,,,,RB/FLEX
122147-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,8.350000381469727,8,5800,ATL@NE,NE,ATL,O,Toe,,,,RB/FLEX
122147-69777,WR,Darnell,Darnell Mooney,Mooney,4.259999847412109,5,5700,ATL@NE,ATL,NE,,,,,,WR/FLEX
122147-86312,WR,Alec,Alec Pierce,Pierce,7.933333079020183,6,5700,IND@PIT,IND,PIT,,,,,,WR/FLEX
122147-53562,RB,Nick,Nick Chubb,Chubb,7.785714285714286,7,5700,DEN@HOU,HOU,DEN,,,,,,RB/FLEX
122147-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,6.833333333333333,3,5700,MIN@DET,MIN,DET,,,,,,RB/FLEX
122147-169776,WR,Christian,Christian Watson,Watson,10.5,1,5700,CAR@GB,GB,CAR,,,,,,WR/FLEX
122147-155775,RB,Brashard,Brashard Smith,Smith,3.3375000953674316,8,5600,KC@BUF,KC,BUF,,,,,,RB/FLEX
122147-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.028571537562779,7,5600,ATL@NE,ATL,NE,,,,,,RB/FLEX
122147-60858,WR,Christian,Christian Kirk,Kirk,5.299999872843425,3,5600,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122147-90870,WR,Calvin,Calvin Austin III,Austin III,7.1400001525878904,5,5600,IND@PIT,PIT,IND,,,,,,WR/FLEX
122147-147315,WR,Jayden,Jayden Higgins,Higgins,4.857142857142857,7,5600,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122147-105646,TE,Sam,Sam LaPorta,LaPorta,8.62857164655413,7,5500,MIN@DET,DET,MIN,,,,,,TE/FLEX
122147-103619,WR,Tre,Tre Tucker,Tucker,11.900000435965401,7,5500,JAC@LV,LV,JAC,,,,,,WR/FLEX
122147-63759,RB,Tony,Tony Pollard,Pollard,9.0625,8,5500,LAC@TEN,TEN,LAC,,,,,,RB/FLEX
122147-63819,WR,Darius,Darius Slayton,Slayton,4.033333460489909,6,5500,SF@NYG,NYG,SF,,,,,,WR/FLEX
122147-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,8.285714285714286,7,5500,IND@PIT,PIT,IND,,,,,,RB/FLEX
122147-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,3.316666603088379,6,5500,CAR@GB,GB,CAR,O,Calf,,,,WR/FLEX
122147-64555,WR,Calvin,Calvin Ridley,Ridley,6.666666666666667,6,5400,LAC@TEN,TEN,LAC,O,Hamstring,,,,WR/FLEX
122147-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.900000254313151,6,5400,JAC@LV,LV,JAC,,,,,,WR/FLEX
122147-145558,TE,Dalton,Dalton Kincaid,Kincaid,10.416666666666666,6,5400,KC@BUF,BUF,KC,,,,,,TE/FLEX
122147-91361,RB,Hassan,Hassan Haskins,Haskins,1.0500000317891438,6,5400,LAC@TEN,LAC,TEN,O,Hamstring,,,,RB/FLEX
122147-86687,WR,Hollywood,Hollywood Brown,Brown,8.949999809265137,8,5400,KC@BUF,KC,BUF,,,,,,WR/FLEX
122147-107293,RB,Tyjae,Tyjae Spears,Spears,7.400000095367432,4,5400,LAC@TEN,TEN,LAC,,,,,,RB/FLEX
122147-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,6.671428680419922,7,5400,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122147-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,5.587500095367432,8,5300,ATL@NE,NE,ATL,,,,,,RB/FLEX
122147-129112,WR,Chimere,Chimere Dike,Dike,4.574999809265137,8,5300,LAC@TEN,TEN,LAC,,,,,,WR/FLEX
122147-137516,WR,Parker,Parker Washington,Washington,6.014285496303013,7,5300,JAC@LV,JAC,LV,,,,,,WR/FLEX
122147-80289,WR,Kendrick,Kendrick Bourne,Bourne,8.985714503696986,7,5300,SF@NYG,SF,NYG,,,,,,WR/FLEX
122147-55987,WR,JuJu,JuJu Smith-Schuster,Smith-Schuster,5.862500190734863,8,5300,KC@BUF,KC,BUF,,,,,,WR/FLEX
122147-128810,TE,Theo,Theo Johnson,Johnson,7.087500095367432,8,5300,SF@NYG,NYG,SF,,,,,,TE/FLEX
122147-40845,TE,Hunter,Hunter Henry,Henry,8.524999618530273,8,5300,ATL@NE,NE,ATL,,,,,,TE/FLEX
122147-70603,RB,Devin,Devin Singletary,Singletary,1.587499976158142,8,5300,SF@NYG,NYG,SF,,,,,,RB/FLEX
122147-71706,TE,T.J.,T.J. Hockenson,Hockenson,5.9571429661342075,7,5200,MIN@DET,MIN,DET,,,,,,TE/FLEX
122147-86244,TE,Pat,Pat Freiermuth,Freiermuth,7.166666666666667,6,5200,IND@PIT,PIT,IND,,,,,,TE/FLEX
122147-87418,WR,Joshua,Joshua Palmer,Palmer,5.066666603088379,6,5200,KC@BUF,BUF,KC,O,Knee,,,,WR/FLEX
122147-152007,WR,Jaylin,Jaylin Noel,Noel,4.271428516932896,7,5200,DEN@HOU,HOU,DEN,,,,,,WR/FLEX
122147-185861,RB,Emanuel,Emanuel Wilson,Wilson,3.6999999455043246,7,5200,CAR@GB,GB,CAR,,,,,,RB/FLEX
122147-144102,RB,Kyle,Kyle Monangai,Monangai,4.814285823277065,7,5200,CHI@CIN,CHI,CIN,,,,,,RB/FLEX
122147-157467,WR,Keon,Keon Coleman,Coleman,7.600000108991351,7,5200,KC@BUF,BUF,KC,,,,,,WR/FLEX
122147-172861,WR,Elic,Elic Ayomanor,Ayomanor,6.400000095367432,8,5200,LAC@TEN,TEN,LAC,,,,,,WR/FLEX
122147-86080,TE,Kyle,Kyle Pitts Sr.,Pitts Sr.,8.557143075125557,7,5100,ATL@NE,ATL,NE,,,,,,TE/FLEX
122147-52451,RB,Samaje,Samaje Perine,Perine,3.7249999046325684,8,5100,CHI@CIN,CIN,CHI,,,,,,RB/FLEX
122147-64808,TE,Juwan,Juwan Johnson,Johnson,7.349999904632568,8,5100,NO@LAR,NO,LAR,,,,,,TE/FLEX
122147-93538,WR,Dyami,Dyami Brown,Brown,5.933333079020183,6,5100,JAC@LV,JAC,LV,,,,,,WR/FLEX
122147-114198,WR,Xavier,Xavier Legette,Legette,6.233333587646484,6,5100,CAR@GB,CAR,GB,,,,,,WR/FLEX
122147-137967,RB,Blake,Blake Corum,Corum,4.114285605294364,7,5100,NO@LAR,LAR,NO,,,,,,RB/FLEX
122147-103195,WR,Jordan,Jordan Whittington,Whittington,2.7571427481515065,7,5100,NO@LAR,LAR,NO,,,,,,WR/FLEX
122147-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,4.785714285714286,7,5100,CHI@CIN,CHI,CIN,,,,,,WR/FLEX
122147-48116,TE,Jonnu,Jonnu Smith,Smith,5.342857360839844,7,5100,IND@PIT,PIT,IND,,,,,,TE/FLEX
122147-71705,TE,Noah,Noah Fant,Fant,6.783333460489909,6,5000,CHI@CIN,CIN,CHI,,,,,,TE/FLEX
122147-12533,D,Green Bay,Green Bay Packers,Packers,5,7,5000,CAR@GB,GB,CAR,,,,,,DEF
122147-111876,WR,DeMario,DeMario Douglas,Douglas,5.128571646554129,7,5000,ATL@NE,NE,ATL,,,,,,WR/FLEX
122147-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,6.224999904632568,8,5000,DEN@HOU,DEN,HOU,O,Concussion,,,,WR/FLEX
122147-38264,WR,Demarcus,Demarcus Robinson,Robinson,3.3599998474121096,5,5000,SF@NYG,SF,NYG,,,,,,WR/FLEX
122147-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,2.25,8,5000,SF@NYG,SF,NYG,,,,,,RB/FLEX
122147-45565,TE,Taysom,Taysom Hill,Hill,2.565000057220459,4,5000,NO@LAR,NO,LAR,,,,,,TE/FLEX
122147-138998,TE,Michael,Michael Mayer,Mayer,4.540000152587891,5,5000,JAC@LV,LV,JAC,,,,,,TE/FLEX
122147-138037,WR,Roman,Roman Wilson,Wilson,5.25,4,5000,IND@PIT,PIT,IND,,,,,,WR/FLEX
122147-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,4.842857360839844,7,5000,JAC@LV,JAC,LV,,,,,,RB/FLEX
122147-41872,TE,Evan,Evan Engram,Engram,5.885714394705636,7,5000,DEN@HOU,DEN,HOU,,,,,,TE/FLEX
122147-89220,WR,Tyquan,Tyquan Thornton,Thornton,9.34999974568685,6,4900,KC@BUF,KC,BUF,,,,,,WR/FLEX
122147-12538,D,Los Angeles,Los Angeles Rams,Rams,9,7,4900,NO@LAR,LAR,NO,,,,,,DEF
122147-185593,WR,Andrei,Andrei Iosivas,Iosivas,3.8333333333333335,6,4900,CHI@CIN,CIN,CHI,,,,,,WR/FLEX
122147-154971,RB,Devin,Devin Neal,Neal,1.1999999682108562,3,4900,NO@LAR,NO,LAR,,,,,,RB/FLEX
122147-88575,WR,Elijah,Elijah Moore,Moore,3.133333206176758,6,4900,KC@BUF,BUF,KC,,,,,,WR/FLEX
122147-92677,RB,Zavier,Zavier Scott,Scott,4.6400001525878904,5,4900,MIN@DET,MIN,DET,,,,,,RB/FLEX
122147-55042,TE,Dalton,Dalton Schultz,Schultz,6.685714176722935,7,4900,DEN@HOU,HOU,DEN,Q,Knee,,,,TE/FLEX
122147-201547,WR,Jalen,Jalen Coker,Coker,2.549999952316284,2,4900,CAR@GB,CAR,GB,,,,,,WR/FLEX
122147-91047,TE,Cole,Cole Kmet,Kmet,3.9500001271565757,6,4900,CHI@CIN,CHI,CIN,,,,,,TE/FLEX
