Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
122849-168356,QB,Cam,Cam Ward,Ward,8.777777777777779,9,6400,HOU@TEN,TEN,HOU,,,,,,QB
122849-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,9.140000152587891,5,6400,CHI@MIN,MIN,CHI,,,,,,RB/FLEX
122849-94370,WR,Romeo,Romeo Doubs,Doubs,9.788888719346788,9,6300,GB@NYG,GB,NYG,,,,,,WR/FLEX
122849-149696,QB,Trey,Trey Lance,Lance,2.859999895095825,1,6300,LAC@JAC,LAC,JAC,,,,,,QB
122849-53729,QB,Mason,Mason Rudolph,Rudolph,0.23999999463558197,2,6300,CIN@PIT,PIT,CIN,,,,,,QB
122849-138774,RB,Woody,Woody Marks,Marks,8.911110772026909,9,6300,HOU@TEN,HOU,TEN,,,,,,RB/FLEX
122849-87691,QB,Malik,Malik Willis,Willis,7.399999891008649,7,6300,GB@NYG,GB,NYG,,,,,,QB
122849-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,5.8125,8,6200,GB@NYG,NYG,GB,,,,,,RB/FLEX
122849-61593,WR,Jauan,Jauan Jennings,Jennings,8.050000190734863,8,6200,SF@ARI,SF,ARI,,,,,,WR/FLEX
122849-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,9.980000305175782,10,6200,CAR@ATL,CAR,ATL,,,,,,WR/FLEX
122849-151903,WR,Troy,Troy Franklin,Franklin,9.84000015258789,10,6100,KC@DEN,DEN,KC,,,,,,WR/FLEX
122849-86518,WR,Khalil,Khalil Shakir,Shakir,9.633332994249132,9,6100,TB@BUF,BUF,TB,,,,,,WR/FLEX
122849-144102,RB,Kyle,Kyle Monangai,Monangai,7.422222561306423,9,6100,CHI@MIN,CHI,MIN,,,,,,RB/FLEX
122849-86081,QB,Emory,Emory Jones,Jones,,0,6000,CAR@ATL,ATL,CAR,IR,Concussion,,,,QB
122849-103591,QB,Graham,Graham Mertz,Mertz,,0,6000,HOU@TEN,HOU,TEN,,,,,,QB
122849-45229,RB,Kareem,Kareem Hunt,Hunt,8.466666327582466,9,6000,KC@DEN,KC,DEN,,,,,,RB/FLEX
122849-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,CIN@PIT,CIN,PIT,,,,,,QB
122849-69833,QB,Shane,Shane Buechele,Buechele,,0,6000,TB@BUF,BUF,TB,,,,,,QB
122849-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,HOU@TEN,TEN,HOU,IR,Shoulder,,,,QB
122849-24849,QB,Jameis,Jameis Winston,Winston,13.830909035422586,11,6000,GB@NYG,NYG,GB,,,,,,QB
122849-120105,QB,Will,Will Howard,Howard,,0,6000,CIN@PIT,PIT,CIN,,,,,,QB
122849-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.30000001192092896,1,6000,SEA@LAR,LAR,SEA,,,,,,QB
122849-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,2,6000,KC@DEN,KC,DEN,,,,,,QB
122849-89455,WR,Jayden,Jayden Reed,Reed,12,1,6000,GB@NYG,GB,NYG,IR,Collarbone,,,,WR/FLEX
122849-92560,QB,Sam,Sam Ehlinger,Ehlinger,0,1,6000,KC@DEN,DEN,KC,,,,,,QB
122849-103824,QB,Easton,Easton Stick,Stick,,0,6000,CAR@ATL,ATL,CAR,,,,,,QB
122849-70051,QB,Tyler,Tyler Huntley,Huntley,11.680000305175781,2,6000,BAL@CLE,BAL,CLE,,,,,,QB
122849-60840,QB,Jake,Jake Browning,Browning,14.045000076293945,4,6000,CIN@PIT,CIN,PIT,,,,,,QB
122849-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,TB@BUF,TB,BUF,,,,,,QB
122849-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530273,2,6000,CHI@MIN,CHI,MIN,,,,,,QB
122849-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,SEA@LAR,LAR,SEA,,,,,,QB
122849-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,HOU@TEN,TEN,HOU,,,,,,QB
122849-22994,QB,Case,Case Keenum,Keenum,,0,6000,CHI@MIN,CHI,MIN,,,,,,QB
122849-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,-0.10000000149011612,1,6000,TB@BUF,TB,BUF,,,,,,QB
122849-60947,QB,Jarrett,Jarrett Stidham,Stidham,-0.10000000149011612,1,6000,KC@DEN,DEN,KC,,,,,,QB
122849-102933,QB,Kedon,Kedon Slovis,Slovis,0,1,6000,SF@ARI,ARI,SF,,,,,,QB
122849-22038,QB,Kirk,Kirk Cousins,Cousins,4.139999866485596,2,6000,CAR@ATL,ATL,CAR,,,,,,QB
122849-30253,QB,Jeff,Jeff Driskel,Driskel,0,1,6000,SF@ARI,ARI,SF,,,,,,QB
122849-64051,QB,Drew,Drew Lock,Lock,0.05000000074505806,2,6000,SEA@LAR,SEA,LAR,,,,,,QB
122849-63043,WR,DJ,DJ Moore,Moore,8.308888753255209,9,6000,CHI@MIN,CHI,MIN,,,,,,WR/FLEX
122849-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,LAC@JAC,JAC,LAC,,,,,,QB
122849-44715,QB,Cooper,Cooper Rush,Rush,1.4299999475479126,4,6000,BAL@CLE,BAL,CLE,,,,,,QB
122849-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,CIN@PIT,PIT,CIN,IR,Hamstring,,,,QB
122849-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6000,CHI@MIN,MIN,CHI,IR,Shoulder,,,,QB
122849-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,KC@DEN,KC,DEN,,,,,,QB
122849-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,GB@NYG,GB,NYG,,,,,,QB
122849-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,BAL@CLE,CLE,BAL,,,,,,QB
122849-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.753333330154419,3,6000,TB@BUF,BUF,TB,,,,,,QB
122849-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,HOU@TEN,TEN,HOU,,,,,,QB
122849-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,SEA@LAR,SEA,LAR,,,,,,QB
122849-90981,QB,Adrian,Adrian Martinez,Martinez,-0.10000000149011612,1,6000,SF@ARI,SF,ARI,,,,,,QB
122849-63336,QB,Joe,Joe Burrow,Burrow,7.929999828338623,2,6000,CIN@PIT,CIN,PIT,IR,Toe,,,,QB
122849-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,LAC@JAC,JAC,LAC,,,,,,QB
122849-184183,QB,Shedeur,Shedeur Sanders,Sanders,,0,6000,BAL@CLE,CLE,BAL,,,,,,QB
122849-56192,QB,John,John Wolford,Wolford,,0,6000,CHI@MIN,MIN,CHI,,,,,,QB
122849-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6000,CAR@ATL,CAR,ATL,,,,,,QB
122849-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6000,CHI@MIN,MIN,CHI,,,,,,QB
122849-129010,QB,DJ,DJ Uiagalelei,Uiagalelei,,0,6000,LAC@JAC,LAC,JAC,,,,,,QB
122849-63484,QB,Kyler,Kyler Murray,Murray,16.155999755859376,5,6000,SF@ARI,ARI,SF,IR,Foot,,,,QB
122849-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.162499904632568,8,5900,LAC@JAC,JAC,LAC,,,,,,WR/FLEX
122849-137516,WR,Parker,Parker Washington,Washington,7.944444444444445,9,5900,LAC@JAC,JAC,LAC,,,,,,WR/FLEX
122849-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.837500095367432,8,5900,KC@DEN,KC,DEN,O,Knee - mcl,,,,RB/FLEX
122849-128624,WR,Tez,Tez Johnson,Johnson,7.4375,8,5900,TB@BUF,TB,BUF,,,,,,WR/FLEX
122849-128810,TE,Theo,Theo Johnson,Johnson,7.790000152587891,10,5900,GB@NYG,NYG,GB,,,,,,TE/FLEX
122849-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,10.19000015258789,10,5800,GB@NYG,NYG,GB,,,,,,WR/FLEX
122849-52436,TE,Mark,Mark Andrews,Andrews,7.744444105360243,9,5800,BAL@CLE,BAL,CLE,,,,,,TE/FLEX
122849-63819,WR,Darius,Darius Slayton,Slayton,5.474999904632568,8,5800,GB@NYG,NYG,GB,O,Hamstring,,,,WR/FLEX
122849-169776,WR,Christian,Christian Watson,Watson,7.599999745686849,3,5800,GB@NYG,GB,NYG,,,,,,WR/FLEX
122849-86875,RB,Jordan,Jordan Mason,Mason,8.866667005750868,9,5800,CHI@MIN,MIN,CHI,,,,,,RB/FLEX
122849-110484,RB,RJ,RJ Harvey,Harvey,8.740000152587891,10,5800,KC@DEN,DEN,KC,,,,,,RB/FLEX
122849-145558,TE,Dalton,Dalton Kincaid,Kincaid,11.162500381469727,8,5700,TB@BUF,BUF,TB,O,Hamstring,,,,TE/FLEX
122849-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.5,9,5700,CAR@ATL,ATL,CAR,,,,,,RB/FLEX
122849-102796,WR,Ricky,Ricky Pearsall,Pearsall,12.074999809265137,4,5700,SF@ARI,SF,ARI,,,,,,WR/FLEX
122849-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.944444444444445,9,5700,BAL@CLE,CLE,BAL,,,,,,WR/FLEX
122849-90870,WR,Calvin,Calvin Austin III,Austin III,6.600000108991351,7,5700,CIN@PIT,PIT,CIN,,,,,,WR/FLEX
122849-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,7.200000339084202,9,5700,CIN@PIT,PIT,CIN,,,,,,RB/FLEX
122849-166916,WR,Matthew,Matthew Golden,Golden,5.275000095367432,8,5600,GB@NYG,GB,NYG,Q,Shoulder,,,,WR/FLEX
122849-69777,WR,Darnell,Darnell Mooney,Mooney,3.642857142857143,7,5600,CAR@ATL,ATL,CAR,,,,,,WR/FLEX
122849-63759,RB,Tony,Tony Pollard,Pollard,8.866667005750868,9,5600,HOU@TEN,TEN,HOU,,,,,,RB/FLEX
122849-170287,WR,Rashid,Rashid Shaheed,Shaheed,8.819999694824219,10,5600,SEA@LAR,SEA,LAR,,,,,,WR/FLEX
122849-33076,TE,Travis,Travis Kelce,Kelce,10.5,9,5600,KC@DEN,KC,DEN,,,,,,TE/FLEX
122849-185861,RB,Emanuel,Emanuel Wilson,Wilson,3.2222222222222223,9,5600,GB@NYG,GB,NYG,,,,,,RB/FLEX
122849-92859,WR,Jalen,Jalen Nailor,Nailor,6.466666751437717,9,5600,CHI@MIN,MIN,CHI,,,,,,WR/FLEX
122849-174215,RB,Omarion,Omarion Hampton,Hampton,14,5,5500,LAC@JAC,LAC,JAC,IR,Ankle,,,,RB/FLEX
122849-89612,WR,Michael,Michael Wilson,Wilson,4.4555553860134545,9,5500,SF@ARI,ARI,SF,,,,,,WR/FLEX
122849-88699,RB,Jaret,Jaret Patterson,Patterson,2.5,3,5500,LAC@JAC,LAC,JAC,,,,,,RB/FLEX
122849-86687,WR,Hollywood,Hollywood Brown,Brown,8.877777947319878,9,5500,KC@DEN,KC,DEN,,,,,,WR/FLEX
122849-142042,RB,Trey,Trey Benson,Benson,7.224999904632568,4,5500,SF@ARI,ARI,SF,IR,Knee - meniscus,,,,RB/FLEX
122849-86811,TE,Cade,Cade Otton,Otton,6.599999904632568,8,5500,TB@BUF,TB,BUF,,,,,,TE/FLEX
122849-27477,WR,Sterling,Sterling Shepard,Shepard,5.522222306993273,9,5500,TB@BUF,TB,BUF,,,,,,WR/FLEX
122849-103252,RB,Zonovan,Zonovan Knight,Knight,5.4571429661342075,7,5500,SF@ARI,ARI,SF,Q,Ankle,,,,RB/FLEX
122849-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,3.671428680419922,7,5500,GB@NYG,GB,NYG,,,,,,WR/FLEX
122849-53562,RB,Nick,Nick Chubb,Chubb,7.066666497124566,9,5400,HOU@TEN,HOU,TEN,,,,,,RB/FLEX
122849-137953,TE,AJ,AJ Barner,Barner,7.233333163791233,9,5400,SEA@LAR,SEA,LAR,,,,,,TE/FLEX
122849-137967,RB,Blake,Blake Corum,Corum,4.466666751437717,9,5400,SEA@LAR,LAR,SEA,,,,,,RB/FLEX
122849-157467,WR,Keon,Keon Coleman,Coleman,7.555555555555555,9,5400,TB@BUF,BUF,TB,,,,,,WR/FLEX
122849-103195,WR,Jordan,Jordan Whittington,Whittington,2.7571427481515065,7,5400,SEA@LAR,LAR,SEA,,,,,,WR/FLEX
122849-172861,WR,Elic,Elic Ayomanor,Ayomanor,6.3666665818956165,9,5400,HOU@TEN,TEN,HOU,,,,,,WR/FLEX
122849-147315,WR,Jayden,Jayden Higgins,Higgins,5.288888719346788,9,5400,HOU@TEN,HOU,TEN,,,,,,WR/FLEX
122849-70603,RB,Devin,Devin Singletary,Singletary,2.7600000381469725,10,5400,GB@NYG,NYG,GB,,,,,,RB/FLEX
122849-129112,WR,Chimere,Chimere Dike,Dike,4.844444274902344,9,5300,HOU@TEN,TEN,HOU,,,,,,WR/FLEX
122849-79970,WR,Cooper,Cooper Kupp,Kupp,6.837500095367432,8,5300,SEA@LAR,SEA,LAR,,,,,,WR/FLEX
122849-94579,RB,Emari,Emari Demercado,Demercado,5.071428571428571,7,5300,SF@ARI,ARI,SF,,,,,,RB/FLEX
122849-60858,WR,Christian,Christian Kirk,Kirk,4.259999847412109,5,5300,HOU@TEN,HOU,TEN,,,,,,WR/FLEX
122849-55042,TE,Dalton,Dalton Schultz,Schultz,8.033333672417534,9,5300,HOU@TEN,HOU,TEN,,,,,,TE/FLEX
122849-107293,RB,Tyjae,Tyjae Spears,Spears,7.459999847412109,5,5300,HOU@TEN,TEN,HOU,,,,,,RB/FLEX
122849-64496,WR,Olamide,Olamide Zaccheaus,Zaccheaus,5.477777693006727,9,5300,CHI@MIN,CHI,MIN,,,,,,WR/FLEX
122849-71706,TE,T.J.,T.J. Hockenson,Hockenson,5.733333163791233,9,5200,CHI@MIN,MIN,CHI,,,,,,TE/FLEX
122849-64555,WR,Calvin,Calvin Ridley,Ridley,6.666666666666667,6,5200,HOU@TEN,TEN,HOU,Q,Hamstring,,,,WR/FLEX
122849-87467,RB,Chuba,Chuba Hubbard,Hubbard,8.649999618530273,8,5200,CAR@ATL,CAR,ATL,,,,,,RB/FLEX
122849-113228,TE,Luke,Luke Musgrave,Musgrave,2.442857197352818,7,5200,GB@NYG,GB,NYG,,,,,,TE/FLEX
122849-166588,TE,Colston,Colston Loveland,Loveland,6.800000190734863,8,5200,CHI@MIN,CHI,MIN,,,,,,TE/FLEX
122849-85845,WR,Rashod,Rashod Bateman,Bateman,4.600000169542101,9,5200,BAL@CLE,BAL,CLE,O,Ankle,,,,WR/FLEX
122849-137059,RB,Sean,Sean Tucker,Tucker,3,9,5200,TB@BUF,TB,BUF,,,,,,RB/FLEX
122849-69558,WR,Greg,Greg Dortch,Dortch,3.1999999152289496,9,5200,SF@ARI,ARI,SF,,,,,,WR/FLEX
122849-71705,TE,Noah,Noah Fant,Fant,7.214285714285714,7,5100,CIN@PIT,CIN,PIT,,,,,,TE/FLEX
122849-185593,WR,Andrei,Andrei Iosivas,Iosivas,5.5,7,5100,CIN@PIT,CIN,PIT,,,,,,WR/FLEX
122849-41305,WR,Zay,Zay Jones,Jones,4.049999872843425,6,5100,SF@ARI,ARI,SF,IR,Achilles,,,,WR/FLEX
122849-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,4.029999923706055,10,5100,SF@ARI,SF,ARI,,,,,,RB/FLEX
122849-129546,WR,Tre',Tre' Harris,Harris,2.888888888888889,9,5100,LAC@JAC,LAC,JAC,,,,,,WR/FLEX
122849-172699,TE,Harold,Harold Fannin Jr.,Fannin Jr.,8.133332994249132,9,5100,BAL@CLE,CLE,BAL,,,,,,TE/FLEX
122849-119788,WR,Xavier,Xavier Hutchinson,Hutchinson,6.400000095367432,8,5100,HOU@TEN,HOU,TEN,,,,,,WR/FLEX
122849-48116,TE,Jonnu,Jonnu Smith,Smith,4.6999999152289496,9,5100,CIN@PIT,PIT,CIN,,,,,,TE/FLEX
122849-55335,TE,David,David Njoku,Njoku,7.574999809265137,8,5000,BAL@CLE,CLE,BAL,,,,,,TE/FLEX
122849-86080,TE,Kyle,Kyle Pitts Sr.,Pitts Sr.,7.833333333333333,9,5000,CAR@ATL,ATL,CAR,,,,,,TE/FLEX
122849-155775,RB,Brashard,Brashard Smith,Smith,3.0444444020589194,9,5000,KC@DEN,KC,DEN,,,,,,RB/FLEX
122849-103587,TE,Brenton,Brenton Strange,Strange,6.079999923706055,5,5000,LAC@JAC,JAC,LAC,IR,Hip,,,,TE/FLEX
122849-16606,WR,DeAndre,DeAndre Hopkins,Hopkins,4.311111026340061,9,5000,BAL@CLE,BAL,CLE,,,,,,WR/FLEX
122849-86244,TE,Pat,Pat Freiermuth,Freiermuth,7.25,8,5000,CIN@PIT,PIT,CIN,,,,,,TE/FLEX
122849-120042,WR,Jalen,Jalen McMillan,McMillan,8.714285714285714,14,5000,TB@BUF,TB,BUF,IR,Neck,,,,WR/FLEX
122849-12533,D,Green Bay,Green Bay Packers,Packers,5,9,5000,GB@NYG,GB,NYG,,,,,,DEF
122849-120093,WR,Marvin,Marvin Mims Jr.,Mims Jr.,6.224999904632568,8,5000,KC@DEN,DEN,KC,,,,,,WR/FLEX
122849-55635,WR,Chris,Chris Godwin Jr.,Godwin Jr.,4.099999904632568,2,5000,TB@BUF,TB,BUF,O,Lower leg,,,,WR/FLEX
122849-154000,WR,Konata,Konata Mumpfield,Mumpfield,2.7333332697550454,3,5000,SEA@LAR,LAR,SEA,,,,,,WR/FLEX
122849-174486,RB,Dylan,Dylan Sampson,Sampson,3.8666665818956165,9,5000,BAL@CLE,CLE,BAL,,,,,,RB/FLEX
122849-80289,WR,Kendrick,Kendrick Bourne,Bourne,7.744444105360243,9,5000,SF@ARI,SF,ARI,,,,,,WR/FLEX
122849-174245,WR,Isaiah,Isaiah Bond,Bond,2.671428680419922,7,4900,BAL@CLE,CLE,BAL,,,,,,WR/FLEX
122849-12549,D,San Francisco,San Francisco 49ers,49ers,3.6,10,4900,SF@ARI,SF,ARI,,,,,,DEF
122849-91488,RB,Chris,Chris Brooks,Brooks,1.3000000544956751,7,4900,GB@NYG,GB,NYG,,,,,,RB/FLEX
122849-152007,WR,Jaylin,Jaylin Noel,Noel,3.899999830457899,9,4900,HOU@TEN,HOU,TEN,,,,,,WR/FLEX
