Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
124699-151806,RB,Raheim,Raheim Sanders,Sanders,5.699999809265137,2,6000,PIT@CLE,CLE,PIT,,,,,,RB/FLEX
124699-24849,QB,Jameis,Jameis Winston,Winston,15.926666259765625,3,6000,NYG@LV,NYG,LV,,,,,,QB
124699-120105,QB,Will,Will Howard,Howard,,0,6000,PIT@CLE,PIT,CLE,,,,,,QB
124699-137530,TE,Tyler,Tyler Warren,Warren,9.240000406901041,15,6000,JAC@IND,IND,JAC,,,,,,TE/FLEX
124699-60840,QB,Jake,Jake Browning,Browning,11.34800033569336,5,6000,ARI@CIN,CIN,ARI,,,,,,QB
124699-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,TB@MIA,TB,MIA,,,,,,QB
124699-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,NO@TEN,TEN,NO,,,,,,QB
124699-91591,QB,Justin,Justin Fields,Fields,15.962222629123264,9,6000,NE@NYJ,NYJ,NE,IR,Knee,,,,QB
124699-53729,QB,Mason,Mason Rudolph,Rudolph,3.4,5,6000,PIT@CLE,PIT,CLE,,,,,,QB
124699-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,0.9600000381469727,3,6000,TB@MIA,TB,MIA,,,,,,QB
124699-22015,QB,Russell,Russell Wilson,Wilson,9.306666692097982,6,6000,NYG@LV,NYG,LV,,,,,,QB
124699-89607,QB,Tanner,Tanner McKee,McKee,0.6066666841506958,3,6000,PHI@BUF,PHI,BUF,,,,,,QB
124699-102933,QB,Kedon,Kedon Slovis,Slovis,-0.03999999910593033,2,6000,ARI@CIN,ARI,CIN,,,,,,QB
124699-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,NE@NYJ,NE,NYJ,,,,,,QB
124699-64051,QB,Drew,Drew Lock,Lock,0.033333333830038704,3,6000,SEA@CAR,SEA,CAR,,,,,,QB
124699-6714,QB,Joe,Joe Flacco,Flacco,14.663636641068893,11,6000,ARI@CIN,CIN,ARI,,,,,,QB
124699-112191,QB,John Rhys,John Rhys Plumlee,Plumlee,,0,6000,PIT@CLE,PIT,CLE,,,,,,QB
124699-208467,QB,Cam,Cam Miller,Miller,,0,6000,NYG@LV,LV,NYG,,,,,,QB
124699-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,SEA@CAR,CAR,SEA,,,,,,QB
124699-41562,QB,Nick,Nick Mullens,Mullens,-0.1599999964237213,3,6000,JAC@IND,JAC,IND,,,,,,QB
124699-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,10.713333129882812,15,6000,JAC@IND,IND,JAC,,,,,,WR/FLEX
124699-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,PIT@CLE,PIT,CLE,IR,Hamstring,,,,QB
124699-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6000,PIT@CLE,CLE,PIT,,,,,,QB
124699-38628,QB,Mitchell,Mitchell Trubisky,Trubisky,0.753333330154419,3,6000,PHI@BUF,BUF,PHI,,,,,,QB
124699-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,NO@TEN,NO,TEN,,,,,,QB
124699-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,NO@TEN,TEN,NO,,,,,,QB
124699-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,SEA@CAR,SEA,CAR,,,,,,QB
124699-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@IND,JAC,IND,,,,,,QB
124699-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6000,SEA@CAR,CAR,SEA,,,,,,QB
124699-111557,QB,Spencer,Spencer Rattler,Rattler,11.515555487738716,9,6000,NO@TEN,NO,TEN,,,,,,QB
124699-85983,QB,Hendon,Hendon Hooker,Hooker,0.6700000166893005,4,6000,NE@NYJ,NYJ,NE,,,,,,QB
124699-63484,QB,Kyler,Kyler Murray,Murray,16.155999755859376,5,6000,ARI@CIN,ARI,CIN,IR,Foot,,,,QB
124699-137516,WR,Parker,Parker Washington,Washington,9.035714285714286,14,5900,JAC@IND,JAC,IND,,,,,,WR/FLEX
124699-25267,WR,Mack,Mack Hollins,Hollins,6.671428680419922,14,5900,NE@NYJ,NE,NYJ,Q,Abdomen,,,,WR/FLEX
124699-103376,RB,Zach,Zach Charbonnet,Charbonnet,9.214285714285714,14,5900,SEA@CAR,SEA,CAR,,,,,,RB/FLEX
124699-152655,WR,Emeka,Emeka Egbuka,Egbuka,11.226666259765626,15,5800,TB@MIA,TB,MIA,,,,,,WR/FLEX
124699-86312,WR,Alec,Alec Pierce,Pierce,10.430769700270433,13,5800,JAC@IND,IND,JAC,,,,,,WR/FLEX
